step,value
250,0.9996193647384644
500,0.999247133731842
750,0.995849609375
1000,0.9924001097679138
1250,0.9881904125213623
1500,0.9810559153556824
1750,0.9716466069221497
2000,0.9645259380340576
2250,0.9563947319984436
2500,0.949347972869873
2750,0.9453497529029846
3000,0.9358941316604614
3250,0.9269440174102783
3500,0.921923041343689
3750,0.9190523624420166
4000,0.9126524925231934
4250,0.897635281085968
4500,0.8852328062057495
4750,0.8726789951324463
5000,0.8571674823760986
5250,0.8409726619720459
5500,0.830156683921814
5750,0.8235179781913757
6000,0.816216230392456
6250,0.8065731525421143
6500,0.7973222732543945
6750,0.7900724411010742
7000,0.7825950384140015
7250,0.7724767923355103
7500,0.761401355266571
7750,0.7552287578582764
8000,0.7488178014755249
8250,0.7419372797012329
8500,0.7371225357055664
8750,0.7303415536880493
9000,0.7265679240226746
9250,0.7211816310882568
9500,0.7164586782455444
9750,0.7094464302062988
10000,0.7005577683448792
10250,0.691329836845398
10500,0.6797018051147461
10750,0.6744966506958008
11000,0.669220507144928
11250,0.6625033617019653
11500,0.6550103425979614
11750,0.6467927098274231
12000,0.6409969329833984
12250,0.6342904567718506
12500,0.6265066862106323
12750,0.6221833229064941
13000,0.6162921190261841
13250,0.6110521554946899
13500,0.6067090630531311
13750,0.6015036106109619
14000,0.598409116268158
14250,0.5962309241294861
14500,0.5936253070831299
14750,0.5906953811645508
15000,0.5869894623756409
15250,0.5812731385231018
15500,0.575340747833252
15750,0.5690966844558716
16000,0.5634744763374329
16250,0.5597206950187683
16500,0.5567448735237122
16750,0.5532082319259644
17000,0.5492545366287231
17250,0.5442823767662048
17500,0.5401859283447266
17750,0.5361664295196533
18000,0.5329403877258301
18250,0.5289225578308105
18500,0.5251357555389404
18750,0.5219343304634094
19000,0.5187100172042847
19250,0.516274094581604
19500,0.5140037536621094
19750,0.5123590230941772
20000,0.5111410021781921
20250,0.5092000961303711
20500,0.5050806403160095
20750,0.5007282495498657
21000,0.4990221858024597
21250,0.4963643550872803
21500,0.49381041526794434
21750,0.49247539043426514
22000,0.49056190252304077
22250,0.48869311809539795
22500,0.48719626665115356
22750,0.4857408404350281
23000,0.4831094741821289
23250,0.480940043926239
23500,0.4794069528579712
23750,0.4776484966278076
24000,0.4761887788772583
24250,0.47441762685775757
24500,0.4729355573654175
24750,0.47159311175346375
25000,0.4705381393432617
25250,0.4694051742553711
25500,0.46785441040992737
25750,0.4662066698074341
26000,0.4647666811943054
26250,0.46354764699935913
26500,0.46216171979904175
26750,0.46117836236953735
27000,0.4603863060474396
27250,0.45954880118370056
27500,0.45852717757225037
27750,0.45755743980407715
28000,0.45685192942619324
28250,0.45567718148231506
28500,0.45438647270202637
28750,0.4532788097858429
29000,0.4522647261619568
29250,0.4516606032848358
29500,0.45091015100479126
29750,0.45013338327407837
30000,0.449393630027771
30250,0.44898831844329834
30500,0.4484754800796509
30750,0.44773972034454346
31000,0.44665414094924927
31250,0.44587770104408264
31500,0.445173442363739
31750,0.4445793926715851
32000,0.44394388794898987
32250,0.4432612359523773
32500,0.44264864921569824
32750,0.4417214095592499
33000,0.44101253151893616
33250,0.44040486216545105
33500,0.44002705812454224
33750,0.4394215941429138
34000,0.438451886177063
34250,0.4375722408294678
34500,0.43694382905960083
34750,0.43618524074554443
35000,0.43554580211639404
35250,0.43486523628234863
35500,0.4341515302658081
35750,0.4333849251270294
36000,0.43267059326171875
36250,0.4317311644554138
36500,0.4304683804512024
36750,0.42914488911628723
37000,0.427765429019928
37250,0.42660778760910034
37500,0.42592740058898926
37750,0.42533713579177856
38000,0.4245585799217224
38250,0.4239717125892639
38500,0.42338353395462036
38750,0.4228869378566742
39000,0.42254379391670227
39250,0.42200666666030884
39500,0.421475350856781
39750,0.4209926724433899
40000,0.42019137740135193
40250,0.4192267954349518
40500,0.41836267709732056
40750,0.41773277521133423
41000,0.4167884886264801
41250,0.4164499044418335
41500,0.4159858226776123
41750,0.4151042699813843
42000,0.41399523615837097
42250,0.41294533014297485
42500,0.41199564933776855
42750,0.4115011692047119
43000,0.41111254692077637
43250,0.41054999828338623
43500,0.4100266098976135
43750,0.40945982933044434
44000,0.40857967734336853
44250,0.40768569707870483
44500,0.40706977248191833
44750,0.4062589108943939
45000,0.40563198924064636
45250,0.40522095561027527
45500,0.40471765398979187
45750,0.4041689336299896
46000,0.4036704897880554
46250,0.40323641896247864
46500,0.4027370810508728
46750,0.4019753634929657
47000,0.40106436610221863
47250,0.39982515573501587
47500,0.39817678928375244
47750,0.39747899770736694
48000,0.3964461386203766
48250,0.3957786560058594
48500,0.39536696672439575
48750,0.3944703936576843
49000,0.39365243911743164
49250,0.3929557502269745
49500,0.39241236448287964
49750,0.3920128345489502
50000,0.3913537859916687
50250,0.39075249433517456
50500,0.3901679515838623
50750,0.3895528018474579
51000,0.3886984586715698
51250,0.3879145085811615
51500,0.3874352276325226
51750,0.38731715083122253
52000,0.38704848289489746
52250,0.3864906430244446
52500,0.3859069049358368
52750,0.3851969540119171
53000,0.38448604941368103
53250,0.3834529221057892
53500,0.38275259733200073
53750,0.38210904598236084
54000,0.38150131702423096
54250,0.3809477388858795
54500,0.38058769702911377
54750,0.38011765480041504
55000,0.3795124590396881
55250,0.3788160979747772
55500,0.3781474530696869
55750,0.3776792287826538
56000,0.37735581398010254
56250,0.37651658058166504
56500,0.37573862075805664
56750,0.375104695558548
57000,0.37444061040878296
57250,0.3738623559474945
57500,0.37330061197280884
57750,0.3727932870388031
58000,0.37228989601135254
58250,0.3716852068901062
58500,0.37134218215942383
58750,0.3709844946861267
59000,0.37046098709106445
59250,0.3696887493133545
59500,0.3691127598285675
59750,0.3685859441757202
60000,0.3682823181152344
60250,0.3677549362182617
60500,0.36718255281448364
60750,0.3665800094604492
61000,0.36597776412963867
61250,0.36517855525016785
61500,0.3644571900367737
61750,0.3635186553001404
62000,0.36279988288879395
62250,0.36250394582748413
62500,0.3620462417602539
62750,0.3614230751991272
63000,0.36058324575424194
63250,0.3597843050956726
63500,0.35905563831329346
63750,0.3584313988685608
64000,0.35782384872436523
64250,0.3573855757713318
64500,0.35681939125061035
64750,0.35631176829338074
65000,0.3556901812553406
65250,0.35518762469291687
65500,0.354513555765152
65750,0.35388633608818054
66000,0.35318225622177124
66250,0.35281434655189514
66500,0.3523492217063904
66750,0.3517754077911377
67000,0.35131144523620605
67250,0.3506776690483093
67500,0.35015350580215454
67750,0.3496313691139221
68000,0.34888505935668945
68250,0.34795570373535156
68500,0.34729084372520447
68750,0.3464333415031433
69000,0.34543636441230774
69250,0.34463417530059814
69500,0.3444403111934662
69750,0.3441721498966217
70000,0.3438541889190674
70250,0.3434719443321228
70500,0.34295448660850525
70750,0.34249958395957947
71000,0.34185776114463806
71250,0.3411085605621338
71500,0.34052398800849915
71750,0.3399224877357483
72000,0.3394494950771332
72250,0.3387391269207001
