step,value
250,0.006692111026495695
500,-0.0006165377562865615
750,0.0007046998362056911
1000,0.008528114296495914
1250,-0.0012672172160819173
1500,0.0006774463108740747
1750,0.004025477450340986
2000,0.0011789985001087189
2250,0.0011586217442527413
2500,0.0005276469164527953
2750,0.004115438088774681
3000,-0.0007404249627143145
3250,0.0008423015242442489
3500,0.003853747621178627
3750,-0.0004778479633387178
4000,0.0012717385543510318
4250,0.008688725531101227
4500,-0.0008501990232616663
4750,0.0004608669551089406
5000,0.009074325673282146
5250,-0.0009201361681334674
5500,0.0002978811098728329
5750,0.0009299011435359716
6000,0.006100672762840986
6250,-0.0008822775562293828
6500,-0.000180793838808313
6750,0.005677167326211929
7000,-0.0011614570394158363
7250,-0.0001698177948128432
7500,0.0002937810495495796
7750,0.004451065324246883
8000,-0.0009984570788219571
8250,0.0004035007441416383
8500,0.010205641388893127
8750,-0.0013136831112205982
9000,-0.00036873036879114807
9250,0.0014459765516221523
9500,-0.0009343362762592733
9750,0.0007864481885917485
10000,0.007712740451097488
10250,-0.0012464519822970033
10500,-0.00028775297687388957
10750,0.0009200018830597401
11000,0.0022814003750681877
11250,-0.0006556581938639283
11500,-0.0002170681837014854
11750,0.007126555312424898
12000,-0.0008320346823893487
12250,-0.00025278987595811486
12500,0.008313268423080444
12750,-0.0011179661378264427
13000,0.0008922149427235126
13250,-0.0010329866781830788
13500,0.002589011564850807
13750,-0.0013791080564260483
14000,4.2284260416636243e-05
14250,0.005034829489886761
14500,-0.0006740482640452683
14750,0.000834480975754559
15000,0.005859133321791887
15250,-0.0008946302114054561
15500,-0.0006933537661097944
15750,0.004693478345870972
16000,-0.0011542070424184203
16250,0.0003083936753682792
16500,0.001326348283328116
16750,0.0020462186075747013
17000,-0.0005478385137394071
17250,0.000554319063667208
17500,0.006570318713784218
17750,-0.0007151333265937865
18000,-0.0006650745053775609
18250,0.0031107666436582804
18500,-0.0006460290169343352
18750,0.0007422178168781102
19000,0.0008453436894342303
19250,0.004224431701004505
19500,-0.000937576696742326
19750,0.00021467781334649771
20000,0.0032916292548179626
