time_s,actual_deg,setpoint_deg
0.0000,0.0043,0.0000
0.0083,-0.0789,0.0000
0.0167,-0.0415,0.0000
0.0250,-0.1253,0.0000
0.0333,-0.0911,0.0000
0.0417,-0.1449,0.0000
0.0500,-0.1373,0.0000
0.0583,-0.1507,0.0000
0.0667,-0.1714,0.0000
0.0750,-0.1542,0.0000
0.0833,-0.1889,0.0000
0.0917,-0.1612,0.0000
0.1000,-0.1918,0.0000
0.1083,-0.1716,0.0000
0.1167,-0.1861,0.0000
0.1250,-0.1819,0.0000
0.1333,-0.1787,0.0000
0.1417,-0.1885,0.0000
0.1500,-0.1746,0.0000
0.1583,-0.1898,0.0000
0.1667,-0.1749,0.0000
0.1750,-0.1870,0.0000
0.1833,-0.1783,0.0000
0.1917,-0.1826,0.0000
0.2000,-0.1824,0.0000
0.2083,-0.1791,0.0000
0.2167,-0.1849,0.0000
0.2250,-0.1778,0.0000
0.2333,-0.1850,0.0000
0.2417,-0.1786,0.0000
0.2500,-0.1835,0.0000
0.2583,-0.1806,0.0000
0.2667,-0.1814,0.0000
0.2750,-0.1822,0.0000
0.2833,-0.1799,0.0000
0.2917,-0.1827,0.0000
0.3000,-0.1795,0.0000
0.3083,-0.1820,0.0000
0.3167,-0.1798,0.0000
0.3250,-0.1808,0.0000
0.3333,-0.1802,0.0000
0.3417,-0.1794,0.0000
0.3500,-0.1804,0.0000
0.3583,-0.1784,0.0000
0.3667,-0.1803,0.0000
0.3750,-0.1778,0.0000
0.3833,-0.1796,0.0000
0.3917,-0.1777,0.0000
0.4000,-0.1786,0.0000
0.4083,-0.1780,0.0000
0.4167,-0.1774,0.0000
0.4250,-0.1781,0.0000
0.4333,-0.1765,0.0000
0.4417,-0.1780,0.0000
0.4500,-0.1760,0.0000
0.4583,-0.1774,0.0000
0.4667,-0.1759,0.0000
0.4750,-0.1765,0.0000
0.4833,-0.1760,0.0000
0.4917,-0.1755,0.0000
0.5000,-0.1761,30.0000
0.5083,1.4825,30.0000
0.5167,3.1402,30.0000
0.5250,4.7986,30.0000
0.5333,6.4576,30.0000
0.5417,8.1179,30.0000
0.5500,9.7788,30.0000
0.5583,11.4400,30.0000
0.5667,13.1016,30.0000
0.5750,14.7635,30.0000
0.5833,16.4257,30.0000
0.5917,18.0882,30.0000
0.6000,19.7509,30.0000
0.6083,21.4140,30.0000
0.6167,23.0774,30.0000
0.6250,24.7410,30.0000
0.6333,25.5878,30.0000
0.6417,26.4897,30.0000
0.6500,27.0884,30.0000
0.6583,27.6346,30.0000
0.6667,28.1062,30.0000
0.6750,28.3974,30.0000
0.6833,28.7321,30.0000
0.6917,28.9257,30.0000
0.7000,29.0965,30.0000
0.7083,29.2625,30.0000
0.7167,29.3306,30.0000
0.7250,29.4412,30.0000
0.7333,29.4943,30.0000
0.7417,29.5329,30.0000
0.7500,29.5923,30.0000
0.7583,29.5996,30.0000
0.7667,29.6368,30.0000
0.7750,29.6559,30.0000
0.7833,29.6622,30.0000
0.7917,29.6912,30.0000
0.8000,29.6920,30.0000
0.8083,29.7083,30.0000
0.8167,29.7219,30.0000
0.8250,29.7233,30.0000
0.8333,29.7408,30.0000
0.8417,29.7430,30.0000
0.8500,29.7506,30.0000
0.8583,29.7603,30.0000
0.8667,29.7599,30.0000
0.8750,29.7693,30.0000
0.8833,29.7707,30.0000
0.8917,29.7727,30.0000
0.9000,29.7783,30.0000
0.9083,29.7764,30.0000
0.9167,29.7804,30.0000
0.9250,29.7808,30.0000
0.9333,29.7802,30.0000
0.9417,29.7828,30.0000
0.9500,29.7813,30.0000
0.9583,29.7823,30.0000
0.9667,29.7828,30.0000
0.9750,29.7818,30.0000
0.9833,29.7832,30.0000
0.9917,29.7824,30.0000
1.0000,29.7828,30.0000
1.0083,29.7834,30.0000
1.0167,29.7829,30.0000
1.0250,29.7839,30.0000
1.0333,29.7838,30.0000
1.0417,29.7841,30.0000
1.0500,29.7848,30.0000
1.0583,29.7847,30.0000
1.0667,29.7854,30.0000
1.0750,29.7856,30.0000
1.0833,29.7858,30.0000
1.0917,29.7864,30.0000
1.1000,29.7864,30.0000
1.1083,29.7869,30.0000
1.1167,29.7872,30.0000
1.1250,29.7874,30.0000
1.1333,29.7877,30.0000
1.1417,29.7880,30.0000
