time_s,actual_deg,setpoint_deg
0.0000,-0.0056,0.0000
0.0083,0.0023,0.0000
0.0167,-0.0011,0.0000
0.0250,0.0068,0.0000
0.0333,0.0024,0.0000
0.0417,0.0068,0.0000
0.0500,0.0041,0.0000
0.0583,0.0042,0.0000
0.0667,0.0042,0.0000
0.0750,0.0012,0.0000
0.0833,0.0029,0.0000
0.0917,-0.0010,0.0000
0.1000,0.0011,0.0000
0.1083,-0.0019,0.0000
0.1167,-0.0008,0.0000
0.1250,-0.0017,0.0000
0.1333,-0.0019,0.0000
0.1417,-0.0011,0.0000
0.1500,-0.0022,0.0000
0.1583,-0.0005,0.0000
0.1667,-0.0017,0.0000
0.1750,-0.0002,0.0000
0.1833,-0.0008,0.0000
0.1917,-0.0000,0.0000
0.2000,0.0002,0.0000
0.2083,0.0002,0.0000
0.2167,0.0009,0.0000
0.2250,0.0004,0.0000
0.2333,0.0012,0.0000
0.2417,0.0006,0.0000
0.2500,0.0011,0.0000
0.2583,0.0008,0.0000
0.2667,0.0009,0.0000
0.2750,0.0010,0.0000
0.2833,0.0007,0.0000
0.2917,0.0010,0.0000
0.3000,0.0006,0.0000
0.3083,0.0009,0.0000
0.3167,0.0005,0.0000
0.3250,0.0007,0.0000
0.3333,0.0006,0.0000
0.3417,0.0006,0.0000
0.3500,0.0006,0.0000
0.3583,0.0004,0.0000
0.3667,0.0006,0.0000
0.3750,0.0005,0.0000
0.3833,0.0006,0.0000
0.3917,0.0005,0.0000
0.4000,0.0006,0.0000
0.4083,0.0006,0.0000
0.4167,0.0005,0.0000
0.4250,0.0006,0.0000
0.4333,0.0005,0.0000
0.4417,0.0007,0.0000
0.4500,0.0005,0.0000
0.4583,0.0007,0.0000
0.4667,0.0006,0.0000
0.4750,0.0007,0.0000
0.4833,0.0006,0.0000
0.4917,0.0006,0.0000
0.5000,0.0006,20.0000
0.5083,0.8549,20.0000
0.5167,2.2565,20.0000
0.5250,4.1246,20.0000
0.5333,6.0868,20.0000
0.5417,8.1080,20.0000
0.5500,9.9917,20.0000
0.5583,11.7734,20.0000
0.5667,13.2567,20.0000
0.5750,14.6665,20.0000
0.5833,15.7410,20.0000
0.5917,16.7759,20.0000
0.6000,17.5625,20.0000
0.6083,18.3186,20.0000
0.6167,18.8678,20.0000
0.6250,19.3457,20.0000
0.6333,19.6451,20.0000
0.6417,19.8721,20.0000
0.6500,19.9675,20.0000
0.6583,20.0148,20.0000
0.6667,20.0050,20.0000
0.6750,19.9656,20.0000
0.6833,19.9274,20.0000
0.6917,19.8690,20.0000
0.7000,19.8416,20.0000
0.7083,19.7992,20.0000
0.7167,19.7918,20.0000
0.7250,19.7749,20.0000
0.7333,19.7809,20.0000
0.7417,19.7846,20.0000
0.7500,19.7946,20.0000
0.7583,19.8091,20.0000
0.7667,19.8166,20.0000
0.7750,19.8331,20.0000
0.7833,19.8364,20.0000
0.7917,19.8493,20.0000
0.8000,19.8496,20.0000
0.8083,19.8567,20.0000
