time_s,actual_deg,setpoint_deg
0.0000,0.0000,0.0000
0.0083,0.0000,0.0000
0.0167,0.0000,0.0000
0.0250,0.0000,0.0000
0.0333,0.0000,0.0000
0.0417,0.0000,0.0000
0.0500,0.0000,0.0000
0.0583,0.0000,0.0000
0.0667,0.0000,0.0000
0.0750,0.0000,0.0000
0.0833,0.0000,0.0000
0.0917,0.0000,0.0000
0.1000,0.0000,0.0000
0.1083,0.0000,0.0000
0.1167,0.0000,0.0000
0.1250,0.0000,0.0000
0.1333,0.0000,0.0000
0.1417,0.0000,0.0000
0.1500,0.0000,0.0000
0.1583,0.0000,0.0000
0.1667,0.0000,0.0000
0.1750,0.0000,0.0000
0.1833,0.0000,0.0000
0.1917,0.0000,0.0000
0.2000,0.0000,0.0000
0.2083,0.0000,0.0000
0.2167,0.0000,0.0000
0.2250,0.0000,0.0000
0.2333,0.0000,0.0000
0.2417,0.0000,0.0000
0.2500,0.0000,0.0000
0.2583,0.0000,0.0000
0.2667,0.0000,0.0000
0.2750,0.0000,0.0000
0.2833,0.0000,0.0000
0.2917,0.0000,0.0000
0.3000,0.0000,0.0000
0.3083,0.0000,0.0000
0.3167,0.0000,0.0000
0.3250,0.0000,0.0000
0.3333,0.0000,0.0000
0.3417,0.0000,0.0000
0.3500,0.0000,0.0000
0.3583,0.0000,0.0000
0.3667,0.0000,0.0000
0.3750,0.0000,0.0000
0.3833,0.0000,0.0000
0.3917,0.0000,0.0000
0.4000,0.0000,0.0000
0.4083,0.0000,0.0000
0.4167,0.0000,0.0000
0.4250,0.0000,0.0000
0.4333,0.0000,0.0000
0.4417,0.0000,0.0000
0.4500,0.0000,0.0000
0.4583,0.0000,0.0000
0.4667,0.0000,0.0000
0.4750,0.0000,0.0000
0.4833,0.0000,0.0000
0.4917,0.0000,0.0000
0.5000,0.0000,30.0000
0.5083,1.6667,30.0000
0.5167,3.3334,30.0000
0.5250,5.0001,30.0000
0.5333,6.6668,30.0000
0.5417,8.3335,30.0000
0.5500,10.0002,30.0000
0.5583,11.6668,30.0000
0.5667,13.3335,30.0000
0.5750,15.0002,30.0000
0.5833,16.6669,30.0000
0.5917,18.0505,30.0000
0.6000,19.3638,30.0000
0.6083,20.4568,30.0000
0.6167,21.4853,30.0000
0.6250,22.3396,30.0000
0.6333,23.1117,30.0000
0.6417,23.7670,30.0000
0.6500,24.3294,30.0000
0.6583,24.8428,30.0000
0.6667,25.2670,30.0000
0.6750,25.6554,30.0000
0.6833,25.9945,30.0000
0.6917,26.2715,30.0000
0.7000,26.5369,30.0000
0.7083,26.7487,30.0000
0.7167,26.9399,30.0000
0.7250,27.1136,30.0000
0.7333,27.2492,30.0000
0.7417,27.3841,30.0000
0.7500,27.4916,30.0000
0.7583,27.5858,30.0000
0.7667,27.6754,30.0000
0.7750,27.7459,30.0000
0.7833,27.8181,30.0000
0.7917,27.8779,30.0000
0.8000,27.9323,30.0000
0.8083,27.9855,30.0000
0.8167,28.0277,30.0000
0.8250,28.0711,30.0000
0.8333,28.1082,30.0000
0.8417,28.1402,30.0000
0.8500,28.1722,30.0000
0.8583,28.1963,30.0000
0.8667,28.2194,30.0000
0.8750,28.2385,30.0000
0.8833,28.2523,30.0000
0.8917,28.2658,30.0000
0.9000,28.2740,30.0000
0.9083,28.2808,30.0000
0.9167,28.2865,30.0000
0.9250,28.2887,30.0000
0.9333,28.2921,30.0000
0.9417,28.2935,30.0000
0.9500,28.2946,30.0000
0.9583,28.2967,30.0000
0.9667,28.2973,30.0000
0.9750,28.2992,30.0000
0.9833,28.3010,30.0000
0.9917,28.3024,30.0000
1.0000,28.3054,30.0000
1.0083,28.3078,30.0000
1.0167,28.3115,30.0000
1.0250,28.3160,30.0000
1.0333,28.3208,30.0000
1.0417,28.3275,30.0000
1.0500,28.3344,30.0000
1.0583,28.3424,30.0000
1.0667,28.3511,30.0000
1.0750,28.3596,30.0000
1.0833,28.3684,30.0000
1.0917,28.3764,30.0000
1.1000,28.3834,30.0000
1.1083,28.3893,30.0000
1.1167,28.3933,30.0000
1.1250,28.3960,30.0000
1.1333,28.3970,30.0000
1.1417,28.3964,30.0000
1.1500,28.3948,30.0000
1.1583,28.3922,30.0000
1.1667,28.3892,30.0000
1.1750,28.3859,30.0000
1.1833,28.3826,30.0000
1.1917,28.3799,30.0000
1.2000,28.3773,30.0000
1.2083,28.3755,30.0000
1.2167,28.3741,30.0000
1.2250,28.3731,30.0000
1.2333,28.3729,30.0000
1.2417,28.3731,30.0000
1.2500,28.3741,30.0000
1.2583,28.3760,30.0000
1.2667,28.3786,30.0000
1.2750,28.3824,30.0000
1.2833,28.3872,30.0000
1.2917,28.3931,30.0000
1.3000,28.4001,30.0000
1.3083,28.4076,30.0000
1.3167,28.4159,30.0000
1.3250,28.4241,30.0000
1.3333,28.4320,30.0000
1.3417,28.4393,30.0000
1.3500,28.4453,30.0000
1.3583,28.4500,30.0000
1.3667,28.4532,30.0000
1.3750,28.4547,30.0000
1.3833,28.4547,30.0000
1.3917,28.4536,30.0000
1.4000,28.4514,30.0000
1.4083,28.4486,30.0000
1.4167,28.4454,30.0000
1.4250,28.4422,30.0000
1.4333,28.4392,30.0000
1.4417,28.4366,30.0000
1.4500,28.4343,30.0000
1.4583,28.4326,30.0000
1.4667,28.4314,30.0000
1.4750,28.4308,30.0000
1.4833,28.4308,30.0000
1.4917,28.4315,30.0000
1.5000,28.4331,30.0000
1.5083,28.4355,30.0000
1.5167,28.4391,30.0000
1.5250,28.4438,30.0000
1.5333,28.4496,30.0000
1.5417,28.4567,30.0000
1.5500,28.4641,30.0000
1.5583,28.4726,30.0000
1.5667,28.4809,30.0000
1.5750,28.4889,30.0000
1.5833,28.4965,30.0000
1.5917,28.5026,30.0000
1.6000,28.5074,30.0000
1.6083,28.5108,30.0000
1.6167,28.5121,30.0000
1.6250,28.5122,30.0000
1.6333,28.5107,30.0000
1.6417,28.5082,30.0000
1.6500,28.5050,30.0000
1.6583,28.5015,30.0000
1.6667,28.4977,30.0000
1.6750,28.4944,30.0000
1.6833,28.4913,30.0000
1.6917,28.4888,30.0000
1.7000,28.4869,30.0000
1.7083,28.4854,30.0000
1.7167,28.4847,30.0000
1.7250,28.4844,30.0000
1.7333,28.4850,30.0000
1.7417,28.4862,30.0000
1.7500,28.4884,30.0000
1.7583,28.4916,30.0000
1.7667,28.4958,30.0000
1.7750,28.5012,30.0000
1.7833,28.5075,30.0000
1.7917,28.5148,30.0000
1.8000,28.5226,30.0000
1.8083,28.5305,30.0000
1.8167,28.5385,30.0000
1.8250,28.5456,30.0000
1.8333,28.5520,30.0000
1.8417,28.5570,30.0000
1.8500,28.5605,30.0000
1.8583,28.5624,30.0000
1.8667,28.5627,30.0000
1.8750,28.5618,30.0000
1.8833,28.5598,30.0000
1.8917,28.5569,30.0000
1.9000,28.5537,30.0000
1.9083,28.5502,30.0000
1.9167,28.5470,30.0000
1.9250,28.5439,30.0000
1.9333,28.5414,30.0000
1.9417,28.5393,30.0000
1.9500,28.5377,30.0000
1.9583,28.5367,30.0000
1.9667,28.5362,30.0000
1.9750,28.5364,30.0000
1.9833,28.5373,30.0000
1.9917,28.5391,30.0000
2.0000,28.5420,30.0000
2.0083,28.5458,30.0000
2.0167,28.5512,30.0000
2.0250,28.5571,30.0000
2.0333,28.5646,30.0000
2.0417,28.5724,30.0000
2.0500,28.5806,30.0000
2.0583,28.5891,30.0000
2.0667,28.5966,30.0000
2.0750,28.6036,30.0000
2.0833,28.6092,30.0000
2.0917,28.6132,30.0000
2.1000,28.6158,30.0000
2.1083,28.6165,30.0000
2.1167,28.6159,30.0000
2.1250,28.6141,30.0000
2.1333,28.6112,30.0000
2.1417,28.6079,30.0000
2.1500,28.6043,30.0000
2.1583,28.6006,30.0000
2.1667,28.5975,30.0000
2.1750,28.5945,30.0000
2.1833,28.5922,30.0000
2.1917,28.5904,30.0000
2.2000,28.5891,30.0000
2.2083,28.5886,30.0000
2.2167,28.5885,30.0000
2.2250,28.5893,30.0000
2.2333,28.5911,30.0000
2.2417,28.5936,30.0000
2.2500,28.5974,30.0000
2.2583,28.6022,30.0000
2.2667,28.6081,30.0000
2.2750,28.6150,30.0000
2.2833,28.6225,30.0000
2.2917,28.6305,30.0000
2.3000,28.6383,30.0000
2.3083,28.6457,30.0000
2.3167,28.6524,30.0000
2.3250,28.6577,30.0000
2.3333,28.6616,30.0000
2.3417,28.6638,30.0000
2.3500,28.6646,30.0000
2.3583,28.6638,30.0000
2.3667,28.6617,30.0000
2.3750,28.6590,30.0000
2.3833,28.6554,30.0000
2.3917,28.6517,30.0000
2.4000,28.6482,30.0000
2.4083,28.6447,30.0000
2.4167,28.6419,30.0000
2.4250,28.6393,30.0000
2.4333,28.6374,30.0000
2.4417,28.6361,30.0000
2.4500,28.6352,30.0000
2.4583,28.6351,30.0000
2.4667,28.6356,30.0000
2.4750,28.6368,30.0000
2.4833,28.6392,30.0000
2.4917,28.6424,30.0000
2.5000,28.6468,30.0000
2.5083,28.6525,30.0000
2.5167,28.6589,30.0000
2.5250,28.6664,30.0000
2.5333,28.6743,30.0000
2.5417,28.6823,30.0000
2.5500,28.6902,30.0000
2.5583,28.6972,30.0000
2.5667,28.7032,30.0000
2.5750,28.7079,30.0000
2.5833,28.7108,30.0000
2.5917,28.7124,30.0000
2.6000,28.7124,30.0000
2.6083,28.7107,30.0000
2.6167,28.7085,30.0000
2.6250,28.7052,30.0000
2.6333,28.7017,30.0000
2.6417,28.6983,30.0000
2.6500,28.6945,30.0000
2.6583,28.6918,30.0000
2.6667,28.6888,30.0000
2.6750,28.6868,30.0000
2.6833,28.6853,30.0000
2.6917,28.6840,30.0000
2.7000,28.6840,30.0000
2.7083,28.6840,30.0000
2.7167,28.6853,30.0000
2.7250,28.6875,30.0000
2.7333,28.6905,30.0000
2.7417,28.6952,30.0000
2.7500,28.7003,30.0000
2.7583,28.7071,30.0000
2.7667,28.7145,30.0000
2.7750,28.7222,30.0000
2.7833,28.7306,30.0000
2.7917,28.7383,30.0000
2.8000,28.7454,30.0000
2.8083,28.7515,30.0000
2.8167,28.7559,30.0000
2.8250,28.7590,30.0000
2.8333,28.7602,30.0000
2.8417,28.7599,30.0000
2.8500,28.7582,30.0000
2.8583,28.7553,30.0000
2.8667,28.7518,30.0000
2.8750,28.7480,30.0000
2.8833,28.7438,30.0000
2.8917,28.7402,30.0000
2.9000,28.7367,30.0000
2.9083,28.7338,30.0000
2.9167,28.7316,30.0000
2.9250,28.7297,30.0000
2.9333,28.7287,30.0000
2.9417,28.7280,30.0000
2.9500,28.7282,30.0000
2.9583,28.7293,30.0000
2.9667,28.7308,30.0000
2.9750,28.7339,30.0000
2.9833,28.7377,30.0000
2.9917,28.7427,30.0000
3.0000,28.7489,0.0000
3.0083,27.0822,0.0000
3.0167,25.4155,0.0000
3.0250,23.7488,0.0000
3.0333,22.0821,0.0000
3.0417,20.4154,0.0000
3.0500,18.7487,0.0000
3.0583,17.0821,0.0000
3.0667,15.4154,0.0000
3.0750,13.7487,0.0000
3.0833,12.1046,0.0000
3.0917,10.5258,0.0000
3.1000,9.2525,0.0000
3.1083,8.0834,0.0000
3.1167,6.9863,0.0000
3.1250,6.1437,0.0000
3.1333,5.3650,0.0000
3.1417,4.5905,0.0000
3.1500,4.0417,0.0000
3.1583,3.5453,0.0000
3.1667,3.0387,0.0000
3.1750,2.6128,0.0000
3.1833,2.2367,0.0000
3.1917,1.8975,0.0000
3.2000,1.6184,0.0000
3.2083,1.3544,0.0000
3.2167,1.1386,0.0000
3.2250,0.9386,0.0000
3.2333,0.7668,0.0000
3.2417,0.6180,0.0000
3.2500,0.4806,0.0000
3.2583,0.3682,0.0000
3.2667,0.2620,0.0000
3.2750,0.1741,0.0000
3.2833,0.0985,0.0000
3.2917,0.0278,0.0000
3.3000,-0.0268,0.0000
3.3083,-0.0755,0.0000
3.3167,-0.1221,0.0000
3.3250,-0.1583,0.0000
3.3333,-0.1879,0.0000
3.3417,-0.2123,0.0000
3.3500,-0.2310,0.0000
3.3583,-0.2434,0.0000
3.3667,-0.2491,0.0000
3.3750,-0.2480,0.0000
3.3833,-0.2400,0.0000
3.3917,-0.2256,0.0000
3.4000,-0.2049,0.0000
3.4083,-0.1787,0.0000
3.4167,-0.1476,0.0000
3.4250,-0.1125,0.0000
3.4333,-0.0743,0.0000
3.4417,-0.0342,0.0000
3.4500,0.0069,0.0000
3.4583,0.0477,0.0000
3.4667,0.0873,0.0000
3.4750,0.1245,0.0000
3.4833,0.1580,0.0000
3.4917,0.1861,0.0000
3.5000,0.2079,0.0000
3.5083,0.2231,0.0000
3.5167,0.2317,0.0000
3.5250,0.2340,0.0000
3.5333,0.2298,0.0000
3.5417,0.2194,0.0000
3.5500,0.2029,0.0000
3.5583,0.1810,0.0000
3.5667,0.1542,0.0000
3.5750,0.1232,0.0000
3.5833,0.0888,0.0000
3.5917,0.0521,0.0000
3.6000,0.0139,0.0000
3.6083,-0.0246,0.0000
3.6167,-0.0624,0.0000
3.6250,-0.0985,0.0000
3.6333,-0.1320,0.0000
3.6417,-0.1618,0.0000
3.6500,-0.1872,0.0000
3.6583,-0.2074,0.0000
3.6667,-0.2220,0.0000
3.6750,-0.2305,0.0000
3.6833,-0.2328,0.0000
3.6917,-0.2287,0.0000
3.7000,-0.2183,0.0000
3.7083,-0.2021,0.0000
3.7167,-0.1804,0.0000
3.7250,-0.1538,0.0000
3.7333,-0.1230,0.0000
3.7417,-0.0889,0.0000
3.7500,-0.0523,0.0000
3.7583,-0.0144,0.0000
3.7667,0.0240,0.0000
3.7750,0.0617,0.0000
3.7833,0.0976,0.0000
3.7917,0.1310,0.0000
3.8000,0.1607,0.0000
3.8083,0.1861,0.0000
3.8167,0.2064,0.0000
3.8250,0.2211,0.0000
3.8333,0.2298,0.0000
3.8417,0.2322,0.0000
3.8500,0.2284,0.0000
3.8583,0.2184,0.0000
3.8667,0.2024,0.0000
3.8750,0.1809,0.0000
3.8833,0.1545,0.0000
3.8917,0.1238,0.0000
3.9000,0.0898,0.0000
3.9083,0.0533,0.0000
3.9167,0.0154,0.0000
3.9250,-0.0229,0.0000
3.9333,-0.0606,0.0000
3.9417,-0.0967,0.0000
3.9500,-0.1301,0.0000
3.9583,-0.1600,0.0000
3.9667,-0.1856,0.0000
3.9750,-0.2061,0.0000
3.9833,-0.2210,0.0000
3.9917,-0.2299,0.0000
