time_s,actual_deg,setpoint_deg
0.0000,0.0000,0.0000
0.0333,0.0000,0.0000
0.0750,0.0000,0.0000
0.1167,0.0000,0.0000
0.1583,0.0000,0.0000
0.2000,-0.0000,0.0000
0.2417,-0.0000,0.0000
0.2750,0.0000,0.0000
0.3167,-0.0000,0.0000
0.3583,-0.0000,0.0000
0.4000,-0.0000,0.0000
0.4417,-0.0000,0.0000
0.4833,-0.0000,0.0000
0.5167,3.3334,10.0000
0.5583,8.0380,10.0000
0.6000,9.2356,10.0000
0.6417,9.7752,10.0000
0.6833,9.9159,10.0000
0.7250,9.9796,10.0000
0.7583,10.0001,10.0000
0.8000,10.0020,10.0000
0.8417,10.0077,10.0000
0.8833,10.0075,10.0000
0.9250,10.0083,10.0000
0.9667,10.0082,10.0000
1.0000,10.0081,10.0000
1.0417,10.0082,10.0000
1.0833,10.0081,10.0000
1.1250,10.0081,10.0000
1.1667,10.0080,10.0000
1.2083,10.0080,10.0000
1.2417,10.0079,10.0000
1.2833,10.0079,10.0000
1.3250,10.0079,10.0000
1.3667,10.0078,10.0000
1.4083,10.0077,10.0000
1.4500,10.0077,10.0000
1.4917,10.0076,10.0000
1.5250,10.0076,10.0000
1.5667,10.0076,10.0000
1.6083,10.0075,10.0000
1.6500,10.0075,10.0000
1.6917,10.0074,10.0000
1.7333,10.0074,10.0000
1.7667,10.0073,10.0000
1.8083,10.0073,10.0000
1.8500,10.0072,10.0000
1.8917,10.0072,10.0000
1.9333,10.0072,10.0000
1.9750,10.0071,10.0000
2.0083,10.0071,10.0000
2.0500,10.0070,10.0000
2.0917,10.0070,10.0000
2.1333,10.0069,10.0000
2.1750,10.0069,10.0000
2.2167,10.0069,10.0000
2.2500,10.0068,10.0000
2.2917,10.0068,10.0000
2.3333,10.0067,10.0000
2.3750,10.0067,10.0000
2.4167,10.0067,10.0000
2.4583,10.0066,10.0000
2.4917,10.0066,10.0000
2.5333,10.0065,10.0000
2.5750,10.0065,10.0000
2.6167,10.0065,10.0000
2.6583,10.0064,10.0000
2.7000,10.0064,10.0000
2.7417,10.0063,10.0000
2.7750,10.0063,10.0000
2.8167,10.0063,10.0000
2.8583,10.0062,10.0000
2.9000,10.0062,10.0000
2.9417,10.0061,10.0000
2.9833,10.0061,10.0000
3.0167,6.6727,0.0000
3.0583,1.9679,0.0000
3.1000,0.7703,0.0000
3.1417,0.2307,0.0000
3.1833,0.0900,0.0000
3.2250,0.0263,0.0000
3.2583,0.0057,0.0000
3.3000,0.0038,0.0000
3.3417,-0.0019,0.0000
3.3833,-0.0017,0.0000
3.4250,-0.0025,0.0000
3.4667,-0.0025,0.0000
3.5000,-0.0025,0.0000
3.5417,-0.0026,0.0000
3.5833,-0.0025,0.0000
3.6250,-0.0025,0.0000
3.6667,-0.0025,0.0000
3.7083,-0.0025,0.0000
3.7417,-0.0025,0.0000
3.7833,-0.0025,0.0000
3.8250,-0.0024,0.0000
3.8667,-0.0024,0.0000
3.9083,-0.0024,0.0000
3.9500,-0.0024,0.0000
3.9917,-0.0024,0.0000
