time_s,actual_deg,setpoint_deg
0.0000,-0.0031,0.0000
0.0333,0.0008,0.0000
0.0750,0.0010,0.0000
0.1167,-0.0009,0.0000
0.1583,-0.0011,0.0000
0.2000,-0.0008,0.0000
0.2417,-0.0009,0.0000
0.2750,-0.0009,0.0000
0.3167,-0.0009,0.0000
0.3583,-0.0009,0.0000
0.4000,-0.0009,0.0000
0.4417,-0.0009,0.0000
0.4833,-0.0009,0.0000
0.5167,2.6445,20.0000
0.5583,10.9678,20.0000
0.6000,16.9390,20.0000
0.6417,19.6052,20.0000
0.6833,19.9333,20.0000
0.7250,19.9153,20.0000
0.7583,19.9466,20.0000
0.8000,19.9340,20.0000
0.8417,20.0009,20.0000
0.8833,19.9315,20.0000
0.9250,19.9955,20.0000
0.9667,19.9336,20.0000
1.0000,19.9337,20.0000
1.0417,19.9968,20.0000
1.0833,19.9336,20.0000
1.1250,19.9971,20.0000
1.1667,19.9338,20.0000
1.2083,19.9972,20.0000
1.2417,19.9973,20.0000
1.2833,19.9341,20.0000
1.3250,19.9975,20.0000
1.3667,19.9342,20.0000
1.4083,19.9977,20.0000
1.4500,19.9344,20.0000
1.4917,19.9979,20.0000
1.5250,19.9980,20.0000
1.5667,19.9347,20.0000
1.6083,19.9981,20.0000
1.6500,19.9348,20.0000
1.6917,19.9983,20.0000
1.7333,19.9350,20.0000
1.7667,19.9351,20.0000
1.8083,19.9986,20.0000
1.8500,19.9353,20.0000
1.8917,19.9987,20.0000
1.9333,19.9354,20.0000
1.9750,19.9989,20.0000
2.0083,19.9990,20.0000
2.0500,19.9357,20.0000
2.0917,19.9992,20.0000
2.1333,19.9359,20.0000
2.1750,19.9994,20.0000
2.2167,19.9361,20.0000
2.2500,19.9361,20.0000
2.2917,19.9996,20.0000
2.3333,19.9363,20.0000
2.3750,19.9998,20.0000
2.4167,19.9365,20.0000
2.4583,20.0000,20.0000
2.4917,20.0000,20.0000
2.5333,19.9368,20.0000
2.5750,20.0002,20.0000
2.6167,19.9369,20.0000
2.6583,20.0004,20.0000
2.7000,19.9371,20.0000
2.7417,20.0005,20.0000
2.7750,20.0006,20.0000
2.8167,19.9373,20.0000
2.8583,20.0008,20.0000
2.9000,19.9375,20.0000
2.9417,20.0010,20.0000
2.9833,19.9377,20.0000
3.0167,17.3040,0.0000
3.0583,8.9706,0.0000
3.1000,3.0435,0.0000
3.1417,0.3615,0.0000
3.1833,0.0326,0.0000
3.2250,0.0547,0.0000
3.2583,0.0231,0.0000
3.3000,0.0353,0.0000
3.3417,-0.0318,0.0000
3.3833,0.0378,0.0000
3.4250,-0.0260,0.0000
3.4667,0.0360,0.0000
3.5000,0.0360,0.0000
3.5417,-0.0272,0.0000
3.5833,0.0362,0.0000
3.6250,-0.0272,0.0000
3.6667,0.0362,0.0000
3.7083,-0.0272,0.0000
3.7417,-0.0272,0.0000
3.7833,0.0362,0.0000
3.8250,-0.0273,0.0000
3.8667,0.0361,0.0000
3.9083,-0.0273,0.0000
3.9500,0.0361,0.0000
3.9917,-0.0273,0.0000
