step,value
250,0.06062775105237961
500,1.1770175695419312
750,1.868508219718933
1000,8.338537216186523
1250,9.024454116821289
1500,6.76481819152832
1750,8.625890731811523
2000,7.612422943115234
2250,12.07912826538086
2500,8.315006256103516
2750,12.070772171020508
3000,11.238883018493652
3250,7.19346284866333
3500,11.740596771240234
3750,9.631914138793945
4000,12.25540542602539
4250,10.416608810424805
4500,12.548752784729004
4750,10.54615592956543
5000,11.2901029586792
5250,11.44905948638916
5500,10.733384132385254
5750,11.118803024291992
6000,10.93494987487793
6250,6.180631160736084
6500,9.358403205871582
6750,11.608177185058594
7000,12.51050853729248
7250,6.626711845397949
7500,9.167951583862305
7750,12.24423885345459
8000,8.839723587036133
8250,12.029922485351562
8500,10.729820251464844
8750,10.419167518615723
9000,10.828088760375977
9250,9.746026039123535
9500,9.762332916259766
9750,8.750983238220215
10000,9.122774124145508
10250,7.631742477416992
10500,8.33127498626709
10750,12.306109428405762
11000,16.633649826049805
11250,9.483014106750488
11500,11.936787605285645
11750,8.782622337341309
12000,10.875271797180176
12250,11.58775806427002
12500,13.518898010253906
12750,12.565108299255371
13000,10.67080020904541
13250,10.641653060913086
13500,13.63715648651123
13750,12.04868221282959
14000,11.203962326049805
14250,9.875467300415039
14500,11.196453094482422
14750,11.64433479309082
15000,13.299114227294922
15250,11.662314414978027
15500,8.576864242553711
15750,10.662233352661133
16000,13.080938339233398
16250,11.335150718688965
16500,11.310583114624023
16750,10.210195541381836
17000,9.845118522644043
17250,10.964015007019043
17500,13.271747589111328
17750,13.765005111694336
18000,9.642168998718262
18250,9.857011795043945
18500,15.225754737854004
18750,10.568970680236816
19000,10.610940933227539
19250,8.918091773986816
19500,9.350642204284668
19750,12.243504524230957
20000,10.61688232421875
