step,value
250,0.0
500,0.0016969696152955294
750,0.0138666657730937
1000,1.778908133506775
1250,2.037670612335205
1500,1.2900792360305786
1750,1.8694686889648438
2000,1.6045849323272705
2250,2.674614906311035
2500,1.7576937675476074
2750,2.712782382965088
3000,2.4920449256896973
3250,1.4532570838928223
3500,2.5914437770843506
3750,2.1571969985961914
4000,2.746708869934082
4250,2.275653600692749
4500,2.7835543155670166
4750,2.3374013900756836
5000,2.4875690937042236
5250,2.5310206413269043
5500,2.345958709716797
5750,2.442296266555786
6000,2.41182804107666
6250,1.2750678062438965
6500,2.048013687133789
6750,2.3230061531066895
7000,2.7382302284240723
7250,1.3836350440979004
7500,1.9520199298858643
7750,2.709301471710205
8000,1.929814100265503
8250,2.6704471111297607
8500,2.345367431640625
8750,2.1422841548919678
9000,2.3569176197052
9250,2.094890594482422
9500,2.0107429027557373
9750,1.8774025440216064
10000,1.9554941654205322
10250,1.571901559829712
10500,1.7472223043441772
10750,2.6895809173583984
11000,3.7908647060394287
11250,2.0990591049194336
11500,2.642392873764038
11750,1.8354665040969849
12000,2.3695719242095947
12250,2.5341057777404785
12500,3.0241332054138184
12750,2.625047206878662
13000,2.345431327819824
13250,2.3038837909698486
13500,2.9148690700531006
13750,2.649505138397217
14000,2.4047961235046387
14250,2.1119179725646973
14500,2.4142539501190186
14750,2.5447328090667725
15000,2.9099411964416504
15250,2.531747579574585
15500,1.8200461864471436
15750,2.315880537033081
16000,2.727996587753296
16250,2.463284730911255
16500,2.4549167156219482
16750,2.2447257041931152
17000,2.102663278579712
17250,2.3996338844299316
17500,2.9496195316314697
17750,3.0696284770965576
18000,2.0715038776397705
18250,2.1276798248291016
18500,3.3572728633880615
18750,2.2911646366119385
19000,2.3134002685546875
19250,1.859380841255188
19500,1.9762367010116577
19750,2.686847686767578
20000,2.330139398574829
