step,value
250,0.0002601229352876544
500,0.00042269978439435363
750,0.0008779149502515793
1000,0.0004967625718563795
1250,0.00042269978439435363
1500,0.0008779149502515793
1750,0.0006340497056953609
2000,0.0005852766335010529
2250,0.0008779149502515793
2500,0.00048773051821626723
2750,0.00021676912729162723
3000,0.0006340497056953609
3250,0.0008779149502515793
3500,0.00028179987566545606
3750,0.0005852766335010529
4000,0.0007315957918763161
4250,0.0005256651202216744
4500,0.00042269978439435363
4750,0.0008779149502515793
5000,0.0005256651202216744
5250,0.00042269978439435363
5500,0.0008779149502515793
5750,0.0007315957918763161
6000,0.0005256651202216744
6250,0.00032515369821339846
6500,0.0007315957918763161
6750,0.0005256651202216744
7000,0.00032515369821339846
7250,0.0007315957918763161
7500,0.0008779149502515793
7750,0.0002601229352876544
8000,0.00048773051821626723
8250,0.0008779149502515793
8500,0.0002601229352876544
8750,0.00048773051821626723
9000,0.0008779149502515793
9250,0.00039018443203531206
9500,0.00048773051821626723
9750,0.0008779149502515793
10000,0.00037934596184641123
10250,0.00032515369821339846
10500,0.0007315957918763161
10750,0.0008779149502515793
11000,0.00021676912729162723
11250,0.00048773051821626723
11500,0.0008779149502515793
11750,0.00037934596184641123
12000,0.00042269978439435363
12250,0.0008779149502515793
12500,0.0005256651202216744
12750,0.00048773051821626723
13000,0.0006340497056953609
13250,0.00048773051821626723
13500,0.00017341530474368483
13750,0.00048773051821626723
14000,0.0008779149502515793
14250,0.00028179987566545606
14500,0.0007315957918763161
14750,0.0008779149502515793
15000,0.0005256651202216744
15250,0.00032515369821339846
15500,0.0007315957918763161
15750,0.0005256651202216744
16000,0.00048773051821626723
16250,0.0008779149502515793
16500,0.0008779149502515793
16750,0.00039018443203531206
17000,0.00048773051821626723
17250,0.0008779149502515793
17500,0.0005690189427696168
17750,0.00032515369821339846
18000,0.0005852766335010529
18250,0.00042269978439435363
18500,0.0005852766335010529
18750,0.0008779149502515793
19000,0.0008779149502515793
19250,0.00021676912729162723
19500,0.0007315957918763161
19750,0.0008779149502515793
20000,0.00032515369821339846
