method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h5_oracle,37,55,1,29,5.18045,1,2358,9696,-0.168088,0.0983477,0.209037,-0.341844,0.579662,1.05,1.06428,0.724696,0.512821,0.724696,0.756891,0.573503,0.527591,420,137,0.0811508,1,1,1
h5_oracle,38,55,1,212,1.67165,0,1917,5892,-0.187177,-0.0428905,0.029274,-0.350521,0.376175,1.05,0.946408,0.549258,0.431849,0.549258,0.549184,0.512373,0.443898,420,137,0.094351,1,1,1
h5_oracle,39,55,1,123,3.42005,0,526,9696,-0.209092,0.0854635,0.209037,-0.341844,0.597911,1.05,1.02305,0.724696,0.528228,0.728745,0.69738,0.612602,0.562916,420,137,0.092038,1,1,1
h5_oracle,40,55,1,318,6.26739,1,4728,5892,-0.101219,-0.165638,0.029274,-0.350521,0.22634,1.05,0.921265,0.811066,0.613473,0.811066,0.424119,0.778984,0.719391,420,137,0.0858531,-1,1,1
h5_oracle,41,55,1,192,0.545678,0,6935,2578,0.119298,-0.189721,-0.17065,-0.0983362,0.304157,1.05,1.01392,0.615385,0.487404,0.615385,0.412474,0.577599,0.507722,420,137,0.0778875,-1,1,1
h5_oracle,42,55,1,14,2.03208,1,5570,9822,-0.00882149,-0.0668278,0.202889,-0.0968542,0.21385,1.05,0.990164,0.526316,0.437584,0.533063,0.399296,0.568099,0.525381,420,137,0.0798778,1,1,1
h5_oracle,43,55,1,293,3.38848,0,2257,9696,-0.173265,0.165673,0.209037,-0.341844,0.635396,1.05,1.0831,0.659919,0.501125,0.659919,0.788303,0.54731,0.503331,420,137,0.0999423,1,1,1
h5_oracle,44,55,1,150,2.05809,1,7371,5892,0.13585,0.065834,0.029274,-0.350521,0.429816,1.05,1.07532,0.739541,0.547009,0.74359,0.607847,0.618733,0.561037,420,137,0.0856206,-1,1,1
h5_oracle,45,55,1,23,3.57442,1,4516,5892,-0.112277,-0.182051,0.029274,-0.350521,0.220324,1.05,0.899133,0.781377,0.600202,0.784076,0.377859,0.798329,0.73249,420,137,0.0763726,1,1,1
h5_oracle,46,55,1,33,2.60963,1,5177,5892,-0.0543165,0.000425339,0.029274,-0.350521,0.360764,1.05,1.05862,0.731444,0.531714,0.731444,0.615343,0.587537,0.525667,420,137,0.0960704,-1,1,1
h5_oracle,47,55,1,272,3.11595,1,7898,5892,0.149236,0.0538893,0.029274,-0.350521,0.422191,1.05,1.09675,0.74224,0.544197,0.74224,0.581015,0.620606,0.558805,420,137,0.0905849,-1,1,1
h5_oracle,48,55,1,286,6.26942,0,5732,9696,0.00242329,-0.348573,0.209037,-0.341844,0.206729,1.05,1.12905,0.755736,0.581759,0.755736,0.366838,0.835821,0.791506,131,136,0.0739396,1,1,1
h5_oracle,49,55,1,21,1.21451,0,3593,9696,-0.149191,0.134752,0.209037,-0.341844,0.596301,1.05,1.1101,0.680162,0.491116,0.680162,0.72808,0.562369,0.518337,131,136,0.0888522,-1,1,1
h5_oracle,50,55,1,207,0.410143,1,5089,5892,-0.0612669,-0.0805492,0.029274,-0.350521,0.284864,1.05,1.05473,0.68556,0.519343,0.696356,0.476032,0.670317,0.615232,131,136,0.0895979,1,1,1
h5_oracle,51,55,1,328,3.48523,1,145,9696,-0.235416,0.05861,0.209037,-0.341844,0.598251,1.05,1.02293,0.763833,0.550382,0.763833,0.705241,0.641722,0.592902,131,136,0.0830348,-1,1,1
h5_oracle,52,55,1,352,4.62569,1,3098,9696,-0.15555,0.0984383,0.209037,-0.341844,0.571698,1.05,1.05165,0.720648,0.525079,0.720648,0.749432,0.577852,0.533579,131,136,0.08283,1,1,1
h5_oracle,53,55,1,121,2.34471,1,7976,5892,0.150281,0.042676,0.029274,-0.350521,0.411486,1.05,1.0473,0.734143,0.535425,0.734143,0.571019,0.614578,0.556729,131,136,0.0925751,1,1,1
h5_oracle,54,55,1,45,0.321514,0,10394,3848,0.231527,0.167143,-0.159095,-0.33908,0.639519,1.05,1.09533,0.54251,0.397436,0.54251,0.813177,0.378572,0.303095,131,136,0.0879823,1,1,1
h5_oracle,55,55,1,70,5.50665,1,961,9696,-0.214503,0.168497,0.209037,-0.341844,0.663246,1.05,1.09732,0.668016,0.504948,0.674764,0.815641,0.555243,0.511718,131,136,0.0816899,1,1,1
h5_oracle,56,55,1,338,3.80388,1,8247,5892,0.167057,-0.128605,0.029274,-0.350521,0.261361,1.05,0.986429,0.62753,0.495727,0.62753,0.438522,0.704332,0.642433,131,136,0.079314,1,1,1
h5_oracle,57,55,1,83,2.18738,0,10890,3848,0.256365,0.150548,-0.159095,-0.33908,0.642139,1.05,0.999399,0.519568,0.386415,0.519568,0.754255,0.350193,0.289535,131,136,0.0914309,-1,1,1
h5_oracle,58,55,1,226,2.22881,1,8630,5892,0.171444,-0.0686665,0.029274,-0.350521,0.315681,1.05,0.995005,0.479082,0.394624,0.479082,0.476062,0.576475,0.528324,131,136,0.0989918,-1,1,1
h5_oracle,59,55,1,106,5.92804,1,8738,3848,0.185434,0.178612,-0.159095,-0.33908,0.621931,1.05,0.977605,0.537112,0.385852,0.537112,0.80225,0.346061,0.291966,131,136,0.091561,-1,1,1
h5_oracle,60,55,1,34,1.20553,1,5499,9696,-0.0212021,-0.341543,0.209037,-0.341844,0.230319,1.05,1.11171,0.766532,0.596604,0.769231,0.383743,0.807323,0.760847,131,136,0.072794,1,1,1
h5_oracle,61,55,1,126,1.18949,1,6357,2578,0.0774097,-0.237549,-0.17065,-0.0983362,0.284612,1.05,1.03587,0.659919,0.506523,0.659919,0.453924,0.64837,0.577915,131,136,0.0761315,-1,1,1
h5_oracle,62,55,1,48,2.07231,1,3274,9696,-0.156408,0.100888,0.209037,-0.341844,0.574234,1.05,1.09373,0.695007,0.496851,0.695007,0.715581,0.565611,0.521187,131,136,0.0876986,1,1,1
h5_oracle,63,55,1,80,4.69484,0,7155,5892,0.119185,0.0771437,0.029274,-0.350521,0.437014,1.05,1.07593,0.744939,0.54161,0.748988,0.65927,0.602038,0.521911,131,136,0.0945189,-1,1,1
h5_oracle,64,55,1,1,4.43565,1,7699,5892,0.144075,-0.136365,0.029274,-0.350521,0.242986,1.05,0.966229,0.843455,0.644737,0.860999,0.424392,0.821843,0.756316,131,136,0.159875,1,1,1
h5_oracle,65,55,1,159,5.37305,0,10342,3848,0.208074,0.0326538,-0.159095,-0.33908,0.522493,1.05,0.988072,0.512821,0.38529,0.518219,0.698937,0.325642,0.260263,131,136,0.0881358,-1,1,1
h5_oracle,66,55,1,132,0.532593,1,6771,3848,0.10936,-0.338874,-0.159095,-0.33908,0.268591,1.05,1.05037,0.661269,0.509334,0.661269,0.428069,0.727856,0.653598,131,136,0.0780719,1,1,1
h5_oracle,67,55,1,167,3.84681,1,8147,3848,0.163536,0.0941849,-0.159095,-0.33908,0.540306,1.05,1.0546,0.731444,0.531714,0.731444,0.688326,0.593369,0.529767,131,136,0.0828416,-1,1,1
h5_oracle,68,55,1,114,3.75914,0,5668,5892,0.00250149,0.071887,0.029274,-0.350521,0.423256,1.05,1.07496,0.522267,0.381017,0.522267,0.589336,0.468268,0.404879,131,136,0.0935805,1,1,1
h5_oracle,69,55,1,157,2.9056,1,3355,9696,-0.159549,0.0373974,0.209037,-0.341844,0.528902,1.05,1.00798,0.744939,0.533063,0.744939,0.686246,0.603525,0.558608,131,136,0.0859985,-1,1,1
h5_oracle,70,55,1,314,3.34557,1,8872,3848,0.164535,0.126594,-0.159095,-0.33908,0.56728,1.05,1.0385,0.767881,0.549708,0.767881,0.72748,0.608608,0.548714,131,136,0.0851492,1,1,1
h5_oracle,71,55,1,193,0.141739,1,8574,3848,0.168314,0.196218,-0.159095,-0.33908,0.627558,1.05,1.11311,0.720648,0.510796,0.720648,0.763738,0.544733,0.481177,131,136,0.0814806,-1,1,1
h5_oracle,72,55,1,208,0.88298,1,1862,9696,-0.181831,0.0103598,0.209037,-0.341844,0.526142,1.05,0.999174,0.77193,0.549483,0.77193,0.641652,0.629508,0.580733,131,136,0.0909227,-1,1,1
h5_oracle,73,55,1,300,1.1158,0,1608,9696,-0.190454,0.0458202,0.209037,-0.341844,0.556867,1.05,1.05358,0.805668,0.57951,0.808367,0.729707,0.625537,0.572455,131,136,0.0865976,1,1,1
h5_oracle,74,55,1,86,4.37459,1,3744,9696,-0.149403,0.0637627,0.209037,-0.341844,0.541548,1.05,1.08757,0.682861,0.495389,0.689609,0.652562,0.582242,0.537425,131,136,0.0887005,-1,1,1
h5_oracle,75,55,1,197,2.82021,0,6470,145,0.0833082,0.226216,-0.235416,0.05861,0.36018,1.05,1.02428,0.703104,0.519568,0.703104,0.483799,0.578615,0.505566,131,136,0.081679,-1,1,1
h5_oracle,76,55,1,64,4.32763,1,3105,9696,-0.148172,0.158294,0.209037,-0.341844,0.614663,1.05,1.06333,0.666667,0.512708,0.666667,0.773051,0.542942,0.500258,131,136,0.0866925,-1,1,1
h5_oracle,77,55,1,190,0.532592,0,5189,9696,-0.0537443,0.131166,0.209037,-0.341844,0.541171,1.05,1.03994,0.677463,0.515857,0.693657,0.657517,0.48507,0.443105,131,136,0.0748089,-1,1,1
h5_oracle,78,55,1,189,0.0546955,1,2319,9696,-0.177808,0.0300331,0.209037,-0.341844,0.536686,1.05,1.02772,0.728745,0.527778,0.739541,0.650189,0.6096,0.563637,131,136,0.0930219,1,1,1
h5_oracle,79,55,1,338,1.40954,1,8247,5892,0.167057,-0.128605,0.029274,-0.350521,0.261361,1.05,0.994516,0.596491,0.504386,0.607287,0.420668,0.704267,0.643361,131,136,0.0796167,-1,1,1
