method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h3s,103,33,1,299,1.38858,1,5677,6395,0.00568771,0.232563,0.0784187,0.223127,0.0733405,1.05,1.04813,0.438356,0.415753,0.465753,0.236121,0.655878,0.615548,84,29,0.0734554,1,1,1
h3s,104,33,1,84,1.46605,1,6511,5496,0.0879335,0.250765,-0.0153351,0.178085,0.1263,1.05,1.26249,0.463014,0.431849,0.486301,0.292622,0.676518,0.607814,84,29,0.0768791,1,1,1
h3s,105,33,1,233,0.814008,1,5612,6439,-0.00139141,0.233456,0.0805798,0.167267,0.105358,1.05,0.776392,0.423288,0.409247,0.458904,0.242517,0.636832,0.571824,84,29,0.0731356,-1,1,1
h3s,106,33,1,227,2.68202,0,6895,6044,0.11804,0.228951,0.044075,0.198151,0.0805113,1.05,1.25384,0.4,0.390297,0.405479,0.22845,0.697988,0.647142,84,29,0.0864473,-1,1,1
h3s,107,33,1,227,3.8209,0,6895,5281,0.11804,0.228951,-0.0433483,0.218441,0.16184,1.05,0.914135,0.563014,0.446347,0.563014,0.373291,0.657468,0.582434,84,29,0.0828544,-1,1,1
h3s,108,33,1,227,2.55087,0,6895,5718,0.11804,0.228951,0.00937939,0.203354,0.111702,1.05,0.971767,0.49589,0.423858,0.506849,0.274323,0.696992,0.629874,84,29,0.0807129,1,1,1
h3s,109,33,1,310,1.41978,0,5736,6745,0.0108252,0.154205,0.107713,0.235857,0.126706,1.05,1.19402,0.494521,0.417808,0.494521,0.315487,0.617056,0.556223,84,29,0.082756,1,1,1
h3s,110,33,1,310,3.69537,0,5736,5344,0.0108252,0.154205,-0.0366163,0.201805,0.0678066,1.05,0.994679,0.387671,0.389041,0.408219,0.221718,0.572064,0.542171,84,29,0.0779794,-1,1,1
h3s,111,33,1,84,0.685795,0,6511,6451,0.0879335,0.250765,0.0839272,0.208683,0.0422721,1.05,1.00254,0.361644,0.387443,0.412329,0.200895,0.68944,0.66409,84,29,0.0721941,1,1,1
h3s,112,33,1,197,3.06983,0,6470,5792,0.0840807,0.227825,0.0164862,0.159681,0.0962702,1.05,0.719269,0.441096,0.406164,0.443836,0.251696,0.663808,0.618284,84,29,0.0846574,-1,1,1
h3s,113,33,1,90,6.1151,0,6647,6483,0.0966558,0.209372,0.0865364,0.239016,0.0327361,1.05,0.976488,0.432877,0.402968,0.434247,0.24253,0.687403,0.662341,84,29,0.0718498,-1,1,1
h3s,114,33,1,197,3.54948,1,6470,5831,0.0840807,0.227825,0.0213871,0.166279,0.0880396,1.05,0.726263,0.431507,0.411986,0.436986,0.259094,0.669824,0.622867,84,29,0.0766826,1,1,1
h3s,115,33,1,299,3.05205,0,5677,5778,0.00568771,0.232563,0.0149517,0.171974,0.0615387,1.05,1.01133,0.436986,0.40879,0.443836,0.262984,0.622137,0.604101,84,29,0.0718359,1,1,1
h3s,116,33,1,90,3.18591,0,6647,6687,0.0966558,0.209372,0.0997791,0.174065,0.0354448,1.05,1.00134,0.365753,0.405936,0.445205,0.221874,0.676745,0.638943,84,29,0.0751657,-1,1,1
h3s,117,33,1,310,5.48855,1,5736,6719,0.0108252,0.154205,0.102982,0.223677,0.115757,1.05,1.19428,0.446575,0.392922,0.457534,0.295785,0.620571,0.557026,84,29,0.0845057,-1,1,1
h3s,118,33,1,310,2.24135,1,5736,6757,0.0108252,0.154205,0.10679,0.245432,0.132712,1.05,1.27427,0.458904,0.412215,0.475342,0.292834,0.625224,0.557941,84,29,0.0878482,1,1,1
h3s,119,33,1,162,5.4364,1,5545,6570,-0.00935364,0.172649,0.0926723,0.24659,0.126045,1.05,1.26092,0.467123,0.399658,0.476712,0.297915,0.606466,0.553168,84,29,0.0800603,1,1,1
h3s,120,33,1,197,6.23862,1,6470,6159,0.0840807,0.227825,0.0557108,0.213078,0.0319741,1.05,0.996367,0.4,0.377626,0.412329,0.217638,0.670088,0.640772,84,29,0.0730145,-1,1,1
h3s,121,33,1,90,5.93134,0,6647,6430,0.0966558,0.209372,0.0829678,0.247494,0.0409617,1.05,0.986591,0.435616,0.408219,0.439726,0.250992,0.688737,0.663675,84,29,0.0715277,-1,1,1
h3s,122,33,1,197,3.48337,1,6470,5324,0.0840807,0.227825,-0.0373697,0.233616,0.121588,1.05,0.97518,0.524658,0.443607,0.524658,0.28142,0.682095,0.610338,84,29,0.0746491,1,1,1
h3s,123,33,1,162,3.36412,0,5545,6632,-0.00935364,0.172649,0.0949354,0.166924,0.104644,1.05,1.23274,0.469863,0.407192,0.473973,0.259371,0.611085,0.550052,84,29,0.0772377,-1,1,1
