method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h6_pulse,103,67,1,55,3.58142,1,10391,660,0.231985,0.168193,-0.220559,-0.342884,0.682641,1.05,1.08864,0.708844,0.52517,0.708844,0.977824,0.822671,0.572528,0.539416,105,185,0.0849016,1,1,1,,
h6_pulse,104,67,1,111,5.66915,0,2251,10302,-0.175476,0.120913,0.215473,-0.3519,0.61388,1.05,1.07465,0.708844,0.506349,0.708844,0.980811,0.762447,0.563152,0.52592,105,185,0.0886053,1,1,1,,
h6_pulse,105,67,1,158,3.00925,0,4264,10776,-0.120878,0.0313292,0.246486,0.0263128,0.369371,1.05,0.995099,0.619048,0.497166,0.627211,0.971579,0.519744,0.584961,0.545025,105,185,0.0916758,1,1,1,,
h6_pulse,106,67,1,140,4.92245,0,3904,10907,-0.140583,-0.0149565,0.285481,0.0420094,0.430516,1.05,1.05172,0.692517,0.524943,0.692517,0.990496,0.616072,0.578472,0.537424,105,185,0.103835,1,1,1,,
h6_pulse,107,67,1,286,0.794493,1,5732,2121,0.0024662,-0.349248,-0.180822,0.0337963,0.424697,1.05,1.10932,0.74966,0.59966,0.74966,0.964971,0.536496,0.785744,0.754754,105,185,0.0792465,-1,1,1,,
h6_pulse,108,67,1,159,0.487659,0,10342,315,0.208407,0.0322351,-0.218285,0.00913429,0.427424,1.05,1.06883,0.680272,0.51644,0.680272,0.969316,0.60582,0.566998,0.524961,105,185,0.0846028,-1,1,1,,
h6_pulse,109,67,1,347,2.913,1,505,10101,-0.223963,0.10622,0.264777,0.00942516,0.498738,1.05,0.970601,0.843537,0.619161,0.861224,0.951575,0.64243,0.630276,0.590454,105,185,0.0901137,1,1,1,,
h6_pulse,110,67,1,73,3.66739,1,535,10101,-0.218187,0.108109,0.264777,0.00942516,0.493176,1.05,1.12099,0.858503,0.628118,0.858503,0.982169,0.627706,0.628523,0.589391,105,185,0.0905107,-1,1,1,,
h6_pulse,111,67,1,93,3.32599,1,5274,10223,-0.0446777,0.168519,0.214449,-0.351619,0.581111,1.05,1.04456,0.756463,0.553401,0.759184,0.960988,0.710785,0.463454,0.424378,105,185,0.0712302,-1,1,1,,
h6_pulse,112,67,1,18,5.07217,1,3981,10805,-0.139503,-0.0282907,0.268419,0.0328608,0.413238,1.05,1.12251,0.64898,0.493651,0.65034,0.981626,0.589736,0.558131,0.518648,105,185,0.0955935,-1,1,1,,
h6_pulse,113,67,1,49,5.60119,1,7102,1287,0.124999,0.0442305,-0.192023,0.0218534,0.318667,1.05,1.06174,0.62449,0.489683,0.62449,0.970583,0.478641,0.598226,0.55602,105,185,0.0797234,-1,1,1,,
h6_pulse,114,67,1,1,4.35655,0,7699,2722,0.142868,-0.136539,-0.167376,0.0334206,0.353879,1.05,1.13716,0.568707,0.451361,0.586395,0.977552,0.531545,0.532756,0.495227,105,185,0.0898134,-1,1,1,,
h6_pulse,115,67,1,2,0.476874,0,5149,11039,-0.0560217,-0.0464058,0.30783,0.0573826,0.378503,1.05,1.12807,0.517007,0.42585,0.517007,0.956553,0.566187,0.485407,0.445614,105,185,0.0836871,-1,1,1,,
h6_pulse,116,67,1,168,2.02962,1,4388,11039,-0.119664,-0.250943,0.30783,0.0573826,0.52714,1.05,1.06436,0.635374,0.521088,0.639456,0.958364,0.67262,0.623106,0.587777,105,185,0.0751887,-1,1,1,,
h6_pulse,117,67,1,183,0.293295,1,4310,11020,-0.131602,-0.341411,0.303845,0.054204,0.588449,1.05,0.998834,0.746939,0.566893,0.746939,0.981264,0.737172,0.691352,0.660105,105,185,0.077152,-1,1,1,,
h6_pulse,118,67,1,262,0.3224,1,778,10724,-0.213817,0.0697689,0.250419,0.0188713,0.467853,1.05,1.03144,0.84898,0.615079,0.84898,0.990315,0.620814,0.63751,0.598028,105,185,0.0906815,1,1,1,,
h6_pulse,119,67,1,162,2.31551,0,5545,10223,-0.00966835,0.172316,0.214449,-0.351619,0.569862,1.05,1.02726,0.710204,0.511791,0.710204,0.993936,0.705238,0.441004,0.405839,105,185,0.0776082,1,1,1,,
h6_pulse,120,67,1,138,0.218349,0,830,10319,-0.203583,0.146693,0.212621,-0.352275,0.649765,1.05,1.0516,0.682993,0.498186,0.684354,0.980268,0.764055,0.566036,0.529885,105,185,0.0930998,-1,1,1,,
h6_pulse,121,67,1,110,5.40334,1,3810,10776,-0.132812,0.039341,0.246486,0.0263128,0.381143,1.05,0.957358,0.605442,0.466893,0.606803,0.986785,0.56217,0.558661,0.51836,105,185,0.0857337,-1,1,1,,
h6_pulse,122,67,1,100,5.6892,1,8821,648,0.19367,0.180747,-0.220697,-0.343265,0.668049,1.05,1.01477,0.673469,0.499433,0.673469,0.929037,0.807422,0.562762,0.527518,105,185,0.0868261,-1,1,1,,
h6_pulse,123,67,1,126,2.35075,0,6357,1819,0.0786028,-0.237007,-0.185929,0.0335503,0.378763,1.05,1.04961,0.585034,0.502608,0.605442,0.961984,0.524251,0.613519,0.577874,105,185,0.0755444,-1,1,1,,
h6_pulse,124,67,1,14,2.25861,0,5570,11020,-0.00856018,-0.066596,0.303845,0.054204,0.335,1.05,1.06591,0.511565,0.45805,0.514286,0.904598,0.603312,0.557219,0.525633,105,185,0.0743899,-1,1,1,,
h6_pulse,125,67,1,324,0.938911,1,4921,11039,-0.0815029,-0.193343,0.30783,0.0573826,0.463102,1.05,1.04659,0.582313,0.496599,0.591837,0.974384,0.615137,0.576808,0.543264,105,185,0.0759499,1,1,1,,
h6_pulse,126,67,1,228,5.68825,0,2593,10776,-0.170134,0.0309248,0.246486,0.0263128,0.417159,1.05,1.1115,0.730612,0.536168,0.730612,0.989953,0.613,0.588868,0.549793,105,185,0.0919,-1,1,1,,
h6_pulse,127,67,1,12,0.0557801,0,5868,1819,0.0201921,-0.21546,-0.185929,0.0335503,0.323444,1.05,1.10127,0.629932,0.506349,0.639456,0.96832,0.530894,0.673376,0.642778,105,185,0.0916316,-1,1,1,,
h6_pulse,128,67,1,145,4.29575,0,10432,637,0.19442,0.143589,-0.225106,-0.342656,0.642262,1.05,1.07012,0.696599,0.512925,0.696599,0.936097,0.801847,0.557066,0.518701,105,185,0.0887502,-1,1,1,,
h6_pulse,129,67,1,168,4.15561,0,4388,11039,-0.119664,-0.250943,0.30783,0.0573826,0.52714,1.05,1.0718,0.644898,0.521315,0.646258,0.962075,0.672479,0.623227,0.587749,105,185,0.0731209,1,1,1,,
h6_pulse,130,67,1,332,1.20666,0,5941,2116,0.0330677,-0.0180054,-0.180151,0.0338774,0.220091,1.05,1.15494,0.434014,0.393991,0.440816,0.919171,0.40615,0.48312,0.444859,105,185,0.0764584,-1,1,1,,
h6_pulse,131,67,1,195,0.232727,0,4564,11039,-0.108879,-0.173368,0.30783,0.0573826,0.476449,1.05,1.13596,0.583673,0.466213,0.593197,0.973841,0.684571,0.531258,0.496367,105,185,0.077849,1,1,1,,
h6_pulse,132,67,1,182,2.24218,1,3774,10907,-0.12984,-0.000558853,0.285481,0.0420094,0.4175,1.05,0.984853,0.666667,0.515193,0.666667,0.979996,0.555696,0.584272,0.54354,105,185,0.0925411,1,1,1,,
h6_pulse,133,67,1,255,3.51546,0,5114,11020,-0.0682812,-0.348969,0.303845,0.054204,0.548659,1.05,1.09525,0.779592,0.595351,0.779592,0.986242,0.646898,0.725587,0.696247,105,185,0.0730448,-1,1,1,,
h6_pulse,134,67,1,11,5.26696,0,2006,10805,-0.172564,-0.0128632,0.268419,0.0328608,0.443695,1.05,1.01139,0.682993,0.522449,0.687075,0.976195,0.632293,0.574456,0.534999,105,185,0.109868,-1,1,1,,
h6_pulse,135,67,1,211,4.52297,1,7339,9,0.136854,0.0602007,-0.248734,0.0230274,0.387669,1.05,1.00557,0.642177,0.502948,0.642177,0.966238,0.516162,0.5975,0.553306,105,185,0.0804525,1,1,1,,
h6_pulse,136,67,1,104,3.8968,1,2603,10805,-0.164795,-0.0571213,0.268419,0.0328608,0.442652,1.05,1.06173,0.662585,0.514739,0.662585,0.937726,0.61159,0.564265,0.525203,105,185,0.0823914,-1,1,1,,
h6_pulse,137,67,1,56,2.35257,0,188,9890,-0.236991,0.0908155,0.205989,-0.350461,0.625326,1.05,1.00359,0.715646,0.525283,0.715646,0.98769,0.732041,0.634087,0.596103,105,185,0.0814847,1,1,1,,
h6_pulse,138,67,1,160,5.02498,1,2337,10964,-0.179396,-0.206278,0.294519,0.0479784,0.537894,1.05,1.03558,0.646258,0.534581,0.646258,0.946325,0.734064,0.572534,0.53615,105,185,0.0749696,-1,1,1,,
h6_pulse,139,67,1,343,3.444,0,7016,2593,0.121339,-0.0567627,-0.170134,0.0309248,0.304541,1.05,1.12309,0.567347,0.451814,0.571429,0.950579,0.482304,0.544758,0.505665,105,185,0.0790046,-1,1,1,,
h6_pulse,140,67,1,280,6.18285,0,3801,11020,-0.157362,-0.325902,0.303845,0.054204,0.597679,1.05,1.04742,0.687075,0.562585,0.688435,0.96651,0.709604,0.674446,0.643065,105,185,0.0733252,1,1,1,,
h6_pulse,141,67,1,66,2.59025,1,10754,648,0.230684,0.194049,-0.220697,-0.343265,0.701766,1.05,1.06811,0.714286,0.524943,0.714286,0.978639,0.887526,0.572729,0.537628,105,185,0.076559,1,1,1,,
h6_pulse,142,67,1,185,3.22183,0,4601,10071,-0.100513,0.142109,0.209935,-0.351369,0.583012,1.05,0.992974,0.685714,0.49093,0.685714,0.979634,0.720457,0.549511,0.496101,105,185,0.087044,1,1,1,,
h6_pulse,143,67,1,92,6.27988,1,9933,648,0.181533,0.197955,-0.220697,-0.343265,0.674396,1.05,1.03506,0.696599,0.514286,0.696599,0.962256,0.808798,0.554894,0.52088,105,185,0.0802596,1,1,1,,
h6_pulse,144,67,1,166,0.253911,0,8696,648,0.18769,0.132773,-0.220697,-0.343265,0.627211,1.05,1.05149,0.695238,0.51576,0.695238,0.96298,0.7871,0.575093,0.538161,61,183,0.0951622,-1,1,1,,
h6_pulse,145,67,1,313,1.07651,0,5217,11039,-0.0560522,-0.299858,0.30783,0.0573826,0.509932,1.05,1.04201,0.727891,0.552268,0.727891,0.971669,0.639581,0.715572,0.68504,61,183,0.083316,-1,1,1,,
h6_pulse,146,67,1,273,4.27334,1,108,10776,-0.230007,0.00221062,0.246486,0.0263128,0.477462,1.05,1.08976,0.741497,0.574603,0.741497,0.939446,0.631124,0.62311,0.585194,61,183,0.087861,-1,1,1,,
h6_pulse,147,67,1,59,5.88618,1,4286,10671,-0.113234,0.103032,0.254654,0.0200853,0.377319,1.05,1.05404,0.680272,0.514172,0.680272,0.960264,0.583532,0.586059,0.544141,61,183,0.0944263,1,1,1,,
h6_pulse,148,67,1,164,3.09451,0,3718,10220,-0.150364,0.100831,0.263862,0.0130539,0.425206,1.05,0.983658,0.721088,0.550454,0.721088,0.990768,0.559314,0.599506,0.561723,61,183,0.0943616,1,1,1,,
h6_pulse,149,67,1,85,1.28821,1,1685,10789,-0.187286,0.0167799,0.250467,0.0292559,0.43854,1.05,1.04034,0.681633,0.532313,0.681633,0.956463,0.60874,0.600089,0.561604,61,183,0.0903988,-1,1,1,,
h6_pulse,150,67,1,59,5.36183,0,4286,10671,-0.113234,0.103032,0.254654,0.0200853,0.377319,1.05,0.921856,0.629932,0.495125,0.643537,0.993936,0.512869,0.600661,0.558774,61,183,0.0972471,1,1,1,,
h6_pulse,151,67,1,45,3.74245,0,10394,648,0.232353,0.167522,-0.220697,-0.343265,0.68276,1.05,1.1064,0.695238,0.529025,0.695238,0.93845,0.820828,0.574144,0.535801,61,183,0.0793062,-1,1,1,,
h6_pulse,152,67,1,146,2.17109,1,4274,11020,-0.134992,-0.232823,0.303845,0.054204,0.524435,1.05,1.10867,0.644898,0.492404,0.644898,0.983255,0.689606,0.597043,0.561064,61,183,0.0758317,1,1,1,,
h6_pulse,153,67,1,50,3.66944,0,1982,10805,-0.184466,-0.0574608,0.268419,0.0328608,0.46182,1.05,1.04923,0.651701,0.487868,0.666667,0.961984,0.654715,0.540056,0.501103,61,183,0.111324,1,1,1,,
h6_pulse,154,67,1,217,3.96553,0,3432,10907,-0.148599,-0.0129557,0.285481,0.0420094,0.43768,1.05,0.998263,0.672109,0.518821,0.672109,0.951756,0.61596,0.586259,0.545264,61,183,0.108113,1,1,1,,
h6_pulse,155,67,1,172,0.98093,1,9878,2722,0.195682,-0.14729,-0.167376,0.0334206,0.405546,1.05,1.07893,0.595918,0.499887,0.595918,0.948135,0.580167,0.576469,0.53683,61,183,0.0752144,-1,1,1,,
h6_pulse,156,67,1,352,2.14269,1,3098,10220,-0.155886,0.0987873,0.263862,0.0130539,0.429251,1.05,1.03493,0.703401,0.535828,0.703401,0.978096,0.572566,0.597174,0.559862,61,183,0.0898434,-1,1,1,,
h6_pulse,157,67,1,345,3.33506,0,9708,758,0.178238,0.200444,-0.216062,-0.342926,0.671427,1.05,1.09814,0.715646,0.530726,0.715646,0.958001,0.785473,0.549374,0.512122,61,183,0.0954095,1,1,1,,
h6_pulse,158,67,1,17,2.48775,0,5499,11020,-0.0207071,-0.341302,0.303845,0.054204,0.511631,1.05,1.08513,0.834014,0.620522,0.834014,0.986966,0.642447,0.761273,0.732784,61,183,0.0784441,-1,1,1,,
h6_pulse,159,67,1,314,3.239,1,8872,342,0.165489,0.126592,-0.215616,-0.0204344,0.40852,1.05,1.08396,0.711565,0.535601,0.711565,0.991311,0.542754,0.611936,0.568735,61,183,0.0838879,1,1,1,,
h6_pulse,160,67,1,96,0.0170041,0,5101,11039,-0.0668077,-0.272678,0.30783,0.0573826,0.499293,1.05,1.03821,0.682993,0.555782,0.682993,0.965876,0.653801,0.66975,0.638423,61,183,0.0821074,-1,1,1,,
h6_pulse,161,67,1,193,5.65946,0,8574,648,0.168694,0.196426,-0.220697,-0.343265,0.665502,1.05,1.01512,0.703401,0.515986,0.703401,0.982259,0.826255,0.547783,0.512479,61,183,0.0802651,-1,1,1,,
h6_pulse,162,67,1,160,1.47511,0,2337,10964,-0.179396,-0.206278,0.294519,0.0479784,0.537894,1.05,1.03351,0.642177,0.532766,0.642177,0.916908,0.721605,0.572628,0.536202,61,183,0.0787113,1,1,1,,
h6_pulse,163,67,1,261,1.35327,0,9649,660,0.21985,0.164111,-0.220559,-0.342884,0.671582,1.05,1.09523,0.693878,0.527211,0.693878,0.927679,0.813252,0.574667,0.538065,61,183,0.0890804,1,1,1,,
h6_pulse,164,67,1,310,2.26272,1,5736,637,0.0103188,0.153647,-0.225106,-0.342656,0.549312,1.05,1.00869,0.778231,0.547052,0.778231,0.987147,0.683961,0.463695,0.426432,61,183,0.0739985,-1,1,1,,
h6_pulse,165,67,1,261,4.1395,0,9649,660,0.21985,0.164111,-0.220559,-0.342884,0.671582,1.05,1.0976,0.680272,0.527664,0.680272,0.887853,0.817039,0.566395,0.529812,61,183,0.080286,-1,1,1,,
h6_pulse,166,67,1,220,4.62656,0,2899,10302,-0.15323,0.177958,0.215473,-0.3519,0.645643,1.05,1.04821,0.677551,0.521882,0.677551,0.945692,0.784386,0.548635,0.502012,61,183,0.0869526,-1,1,1,,
h6_pulse,167,67,1,75,5.0198,0,7934,72,0.169238,0.0669174,-0.231571,-0.000921249,0.406744,1.05,1.02944,0.733333,0.545465,0.733333,0.972212,0.620809,0.594362,0.552696,61,183,0.0812128,1,1,1,,
h6_pulse,168,67,1,301,2.67687,0,5144,11020,-0.0565805,-0.0348473,0.303845,0.054204,0.371384,1.05,1.11952,0.533333,0.428345,0.533333,0.96298,0.569604,0.49727,0.459998,61,183,0.0801036,-1,1,1,,
h6_pulse,169,67,1,55,3.82192,1,10391,660,0.231985,0.168193,-0.220559,-0.342884,0.682641,1.05,1.07655,0.717007,0.523469,0.717007,0.976557,0.812042,0.571939,0.538885,61,183,0.0876837,1,1,1,,
h6_pulse,170,67,1,100,4.6448,0,8821,648,0.19367,0.180747,-0.220697,-0.343265,0.668049,1.05,1.10843,0.688435,0.509297,0.688435,0.967053,0.827284,0.542256,0.506967,61,183,0.0837436,1,1,1,,
h6_pulse,171,67,1,70,2.63731,0,961,10302,-0.214607,0.168706,0.215473,-0.3519,0.675388,1.05,1.07888,0.691156,0.500113,0.691156,0.982983,0.809957,0.552351,0.516986,61,183,0.0826005,-1,1,1,,
h6_pulse,172,67,1,185,5.88972,0,4601,10071,-0.100513,0.142109,0.209935,-0.351369,0.583012,1.05,1.08434,0.70068,0.495238,0.70068,0.984703,0.760176,0.532406,0.493699,61,183,0.0857708,1,1,1,,
h6_pulse,173,67,1,163,0.645546,1,10457,70,0.210972,0.0925169,-0.229659,-0.00382519,0.45104,1.05,1.07956,0.804082,0.59932,0.804082,0.974294,0.62209,0.634565,0.590456,61,183,0.0957103,1,1,1,,
h6_pulse,174,67,1,120,1.75239,0,6292,2321,0.0670834,0.00711441,-0.173728,0.0283689,0.241759,1.05,0.923362,0.455782,0.397619,0.457143,0.940623,0.366827,0.527062,0.4891,61,183,0.0841382,-1,1,1,,
h6_pulse,175,67,1,297,3.4255,0,7839,2722,0.152444,-0.045084,-0.167376,0.0334206,0.329341,1.05,1.11983,0.510204,0.435828,0.518367,0.963342,0.475317,0.576084,0.534678,61,183,0.0786667,-1,1,1,,
h6_pulse,176,67,1,33,0.125765,1,5177,11020,-0.0543289,0.000684738,0.303845,0.054204,0.362151,1.05,0.940084,0.44898,0.412472,0.465306,0.86622,0.491043,0.499253,0.462062,61,183,0.0800234,1,1,1,,
h6_pulse,177,67,1,71,4.82393,0,5804,2116,0.0177641,-0.362583,-0.180151,0.0338774,0.443438,1.05,1.11473,0.759184,0.595465,0.759184,0.983889,0.584265,0.778108,0.746774,61,183,0.0824548,-1,1,1,,
h6_pulse,178,67,1,139,0.574519,0,2677,10220,-0.162436,0.106492,0.263862,0.0130539,0.436994,1.05,1.00432,0.82449,0.593877,0.82449,0.98588,0.641451,0.606959,0.566836,61,183,0.0829695,1,1,1,,
h6_pulse,179,67,1,171,0.860797,1,912,10057,-0.200659,0.106962,0.264438,0.00478554,0.476195,1.05,1.10259,0.819048,0.598413,0.819048,0.986332,0.622453,0.616047,0.575526,61,183,0.0985094,-1,1,1,,
h6_pulse,180,67,1,75,1.82904,1,7934,72,0.169238,0.0669174,-0.231571,-0.000921249,0.406744,1.05,1.02214,0.718367,0.535147,0.718367,0.981897,0.606626,0.593416,0.551735,61,183,0.0812133,-1,1,1,,
h6_pulse,181,67,1,170,5.98218,1,8849,648,0.166447,0.131856,-0.220697,-0.343265,0.612889,1.05,1.03503,0.708844,0.523016,0.708844,0.976828,0.780004,0.57549,0.538518,61,183,0.0846137,-1,1,1,,
h6_pulse,182,67,1,190,5.58144,0,5189,10223,-0.0533123,0.131351,0.214449,-0.351619,0.5523,1.05,1.02581,0.67483,0.479252,0.67483,0.992759,0.68587,0.463759,0.426758,61,183,0.0776091,1,1,1,,
h6_pulse,183,67,1,86,3.69588,1,3744,10724,-0.149837,0.0637474,0.250419,0.0188713,0.404244,1.05,0.995656,0.654422,0.508844,0.654422,0.982983,0.549417,0.595989,0.554946,61,183,0.0863521,1,1,1,,
h6_pulse,184,67,1,47,4.80215,0,9313,72,0.187078,0.0922298,-0.231571,-0.000921249,0.428982,1.05,1.07787,0.744218,0.556122,0.744218,0.977552,0.605605,0.612392,0.569693,61,183,0.0900418,1,1,1,,
h6_pulse,185,67,1,186,0.206894,0,2504,10937,-0.170921,-0.154025,0.290137,0.0449381,0.502166,1.05,1.06356,0.616327,0.494898,0.616327,0.968139,0.634723,0.53196,0.494426,61,183,0.0817216,-1,1,1,,
h6_pulse,186,67,1,219,1.65971,0,6988,2656,0.120352,-0.0914421,-0.170547,0.0338726,0.316911,1.05,1.13206,0.57551,0.455896,0.57551,0.944605,0.531324,0.528445,0.490022,61,183,0.0761369,-1,1,1,,
h6_pulse,187,67,1,286,1.04491,1,5732,2121,0.0024662,-0.349248,-0.180822,0.0337963,0.424697,1.05,1.10686,0.755102,0.604308,0.755102,0.972393,0.523361,0.784762,0.75395,61,183,0.0800085,-1,1,1,,
h6_pulse,188,67,1,264,4.58892,0,9884,2321,0.195458,-0.140603,-0.173728,0.0283689,0.406037,1.05,1.02336,0.560544,0.467574,0.563265,0.959269,0.529238,0.587451,0.548586,61,183,0.0780373,1,1,1,,
h6_pulse,189,67,1,154,2.41515,1,917,10302,-0.200481,0.157076,0.215473,-0.3519,0.657336,1.05,1.08959,0.670748,0.499093,0.670748,0.935192,0.809616,0.548355,0.511297,61,183,0.0967077,1,1,1,,
h6_pulse,190,67,1,323,4.03698,1,9776,2321,0.192926,-0.123142,-0.173728,0.0283689,0.396763,1.05,0.99721,0.606803,0.492744,0.620408,0.960264,0.543606,0.587947,0.546978,61,183,0.0825934,-1,1,1,,
h6_pulse,191,67,1,264,5.32525,1,9884,2321,0.195458,-0.140603,-0.173728,0.0283689,0.406037,1.05,1.01895,0.580952,0.47517,0.580952,0.981354,0.536352,0.587435,0.548132,61,183,0.0802616,1,1,1,,
h6_pulse,192,67,1,276,2.8801,0,3716,10724,-0.147429,0.0432949,0.250419,0.0188713,0.399535,1.05,1.02273,0.663946,0.515079,0.663946,0.981897,0.565837,0.591187,0.549861,204,182,0.0824831,-1,1,1,,
h6_pulse,193,67,1,56,0.494215,0,188,9890,-0.236991,0.0908155,0.205989,-0.350461,0.625326,1.05,1.10141,0.737415,0.548866,0.737415,0.930485,0.774599,0.625958,0.588136,204,182,0.0795706,1,1,1,,
h6_pulse,194,67,1,242,0.327537,0,8888,72,0.195251,0.107119,-0.231571,-0.000921249,0.440356,1.05,1.00753,0.853061,0.618934,0.853061,0.99122,0.625212,0.627815,0.584837,204,182,0.093503,1,1,1,,
h6_pulse,195,67,1,110,0.12349,1,3810,10776,-0.132812,0.039341,0.246486,0.0263128,0.381143,1.05,0.992106,0.654422,0.510658,0.654422,0.983979,0.530504,0.593513,0.553155,204,182,0.083826,-1,1,1,,
h6_pulse,196,67,1,5,4.45305,0,10596,648,0.234003,0.166698,-0.220697,-0.343265,0.683314,1.05,1.07025,0.695238,0.527778,0.695238,0.96651,0.864818,0.590727,0.555043,204,182,0.0825526,-1,1,1,,
h6_pulse,197,67,1,185,2.34576,1,4601,10071,-0.100513,0.142109,0.209935,-0.351369,0.583012,1.05,0.972463,0.662585,0.503628,0.662585,0.963342,0.705913,0.550079,0.509556,204,182,0.0840468,-1,1,1,,
h6_pulse,198,67,1,70,1.40648,1,961,10302,-0.214607,0.168706,0.215473,-0.3519,0.675388,1.05,1.11057,0.670748,0.516213,0.670748,0.923154,0.821819,0.549768,0.514503,204,182,0.0822991,-1,1,1,,
h6_pulse,199,67,1,331,4.66475,1,6022,2436,0.0369129,-0.347593,-0.175414,0.0343695,0.437047,1.05,1.05119,0.757823,0.587188,0.757823,0.982983,0.596846,0.749784,0.719285,204,182,0.0770185,1,1,1,,
h6_pulse,200,67,1,96,1.92541,0,5101,11039,-0.0668077,-0.272678,0.30783,0.0573826,0.499293,1.05,1.04692,0.669388,0.522562,0.669388,0.977824,0.639289,0.671955,0.640411,204,182,0.0731651,1,1,1,,
h6_pulse,201,67,1,286,6.244,1,5732,2121,0.0024662,-0.349248,-0.180822,0.0337963,0.424697,1.05,1.01878,0.779592,0.609524,0.779592,0.992397,0.600785,0.777839,0.746761,204,182,0.077505,1,1,1,,
h6_pulse,202,67,1,110,6.04547,1,3810,10776,-0.132812,0.039341,0.246486,0.0263128,0.381143,1.05,0.96843,0.65034,0.504989,0.65034,0.980721,0.543266,0.594204,0.553799,204,182,0.084788,-1,1,1,,
h6_pulse,203,67,1,230,3.73341,0,3837,10805,-0.142068,-0.039607,0.268419,0.0328608,0.417303,1.05,0.988791,0.582313,0.479478,0.582313,0.934739,0.587985,0.56166,0.523252,204,182,0.0870151,1,1,1,,
h6_pulse,204,67,1,20,4.91307,0,9641,2722,0.190627,-0.169429,-0.167376,0.0334206,0.411478,1.05,1.03098,0.567347,0.468027,0.567347,0.973932,0.540479,0.575459,0.537804,204,182,0.0738337,1,1,1,,
h6_pulse,205,67,1,85,1.6755,1,1685,10789,-0.187286,0.0167799,0.250467,0.0292559,0.43854,1.05,1.06659,0.684354,0.541383,0.684354,0.952752,0.610127,0.59907,0.560584,204,182,0.0906807,-1,1,1,,
h6_pulse,206,67,1,262,1.3364,1,778,10724,-0.213817,0.0697689,0.250419,0.0188713,0.467853,1.05,1.00194,0.785034,0.588549,0.785034,0.975199,0.605785,0.628898,0.589341,204,182,0.0939107,1,1,1,,
h6_pulse,207,67,1,263,5.01597,1,10637,352,0.244401,0.107808,-0.211502,-0.0231133,0.474423,1.05,1.1632,0.846258,0.626757,0.846258,0.984432,0.639513,0.646581,0.602942,204,182,0.0823726,1,1,1,,
h6_pulse,208,67,1,221,2.78979,1,3538,10724,-0.155216,0.0465031,0.250419,0.0188713,0.407603,1.05,1.09721,0.697959,0.526417,0.697959,0.980358,0.624509,0.589591,0.548925,204,182,0.0892866,-1,1,1,,
h6_pulse,209,67,1,230,3.90282,1,3837,10805,-0.142068,-0.039607,0.268419,0.0328608,0.417303,1.05,1.07336,0.680272,0.507256,0.680272,0.9647,0.59953,0.557101,0.518677,204,182,0.0835935,-1,1,1,,
h6_pulse,210,67,1,210,4.46066,1,8066,72,0.171597,0.092433,-0.231571,-0.000921249,0.414121,1.05,1.00613,0.746939,0.558617,0.746939,0.993392,0.597673,0.603237,0.560054,204,182,0.077059,-1,1,1,,
h6_pulse,211,67,1,137,2.09488,0,3987,10302,-0.134699,0.14047,0.215473,-0.3519,0.604369,1.05,1.05354,0.688435,0.518821,0.693878,0.955377,0.742585,0.561183,0.524992,204,182,0.0856902,1,1,1,,
h6_pulse,212,67,1,347,0.434624,0,505,10101,-0.223963,0.10622,0.264777,0.00942516,0.498738,1.05,0.976045,0.87619,0.632766,0.87619,0.990768,0.648579,0.634594,0.594706,204,182,0.0916275,1,1,1,,
h6_pulse,213,67,1,263,5.89687,1,10637,352,0.244401,0.107808,-0.211502,-0.0231133,0.474423,1.05,1.15312,0.85034,0.614172,0.85034,0.995022,0.602383,0.64111,0.597291,204,182,0.0973454,1,1,1,,
h6_pulse,214,67,1,63,2.47554,0,5177,11020,-0.0543289,0.000684738,0.303845,0.054204,0.362151,1.05,1.12696,0.515646,0.401701,0.515646,0.959902,0.546636,0.505579,0.46769,204,182,0.0828097,1,1,1,,
h6_pulse,215,67,1,138,0.0155215,1,830,10319,-0.203583,0.146693,0.212621,-0.352275,0.649765,1.05,1.06131,0.695238,0.499433,0.695238,0.976919,0.777514,0.563611,0.527452,204,182,0.100838,1,1,1,,
h6_pulse,216,67,1,207,5.7395,1,5089,11020,-0.0607462,-0.0804272,0.303845,0.054204,0.388738,1.05,0.979087,0.50068,0.438549,0.50068,0.911387,0.552091,0.467637,0.431613,204,182,0.0794678,-1,1,1,,
h6_pulse,217,67,1,346,3.9761,1,6883,2116,0.11517,-0.264474,-0.180151,0.0338774,0.419963,1.05,0.978908,0.565986,0.502834,0.57415,0.966057,0.567606,0.628816,0.591805,204,182,0.0754044,1,1,1,,
h6_pulse,218,67,1,119,3.27721,0,6372,2722,0.0738792,-0.00201511,-0.167376,0.0334206,0.244034,1.05,0.940308,0.465306,0.406916,0.466667,0.957277,0.375086,0.532797,0.494496,204,182,0.0819792,-1,1,1,,
h6_pulse,219,67,1,36,2.58576,1,4675,10724,-0.0942812,0.0414476,0.250419,0.0188713,0.346217,1.05,1.14224,0.634014,0.470748,0.634014,0.961351,0.565811,0.563019,0.524244,204,182,0.0895523,-1,1,1,,
