method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
hk_pairs,256,45,1,132,0.278798,1,6771,224,0.110125,-0.342058,-0.221721,0.0423927,0.507961,1.05,1.03677,0.713115,0.563411,0.715847,0.968682,0.657786,0.716824,0.652768,420,130,0.0751577,1,1,1,11,3
hk_pairs,257,45,1,327,0.323111,0,9518,4108,0.186737,-0.138107,-0.147857,-0.339954,0.390862,1.05,1.03043,0.943989,0.678734,0.964481,0.995203,0.571821,0.731177,0.660661,420,130,0.0757326,-1,1,1,7,9
hk_pairs,258,45,1,92,4.08536,0,9933,4108,0.182703,0.19986,-0.147857,-0.339954,0.632984,1.05,0.987443,0.557377,0.393101,0.557377,0.971126,0.816497,0.346859,0.286462,420,130,0.0841233,1,1,1,2,9
hk_pairs,259,45,1,289,2.87408,1,10063,5858,0.254643,0.00918388,0.0263662,0.235632,0.321589,1.05,1.18096,0.479508,0.403233,0.479508,0.964428,0.475001,0.585037,0.516322,420,130,0.0839574,-1,1,1,4,0
hk_pairs,260,45,1,215,6.28142,0,507,5930,-0.208078,0.0250587,0.0371904,-0.349297,0.447644,1.05,1.01227,0.418033,0.336863,0.419399,0.883961,0.619598,0.35883,0.289823,420,130,0.115699,-1,1,1,3,10
hk_pairs,261,45,1,162,2.9113,1,5545,10195,-0.00940895,0.172716,0.216139,-0.341412,0.561435,1.05,1.02887,0.755464,0.548839,0.758197,0.956915,0.694389,0.44382,0.404488,420,130,0.0761742,1,1,1,0,9
hk_pairs,262,45,1,58,2.58591,1,10095,4108,0.206334,-0.160353,-0.147857,-0.339954,0.39713,1.05,1.08789,1.04098,0.730988,1.04098,0.989953,0.604637,0.742913,0.671034,420,130,0.0746565,1,1,1,7,11
hk_pairs,263,45,1,206,5.90104,0,8980,5905,0.221174,0.0692406,0.030447,-0.17753,0.312734,1.05,1.08288,0.788251,0.575934,0.788251,0.980268,0.587534,0.721841,0.638671,420,130,0.0857545,1,1,1,4,8
hk_pairs,264,45,1,299,1.43884,0,5677,6021,0.00559902,0.232574,0.0385189,-0.17988,0.413836,1.05,0.979705,0.536885,0.402322,0.536885,0.975833,0.556885,0.429966,0.359484,420,130,0.112935,1,1,1,0,8
hk_pairs,265,45,1,222,2.89649,1,3934,6053,-0.151329,-0.294903,0.0478668,0.239101,0.569957,1.05,1.0276,0.70082,0.505123,0.70082,0.985699,0.713728,0.428463,0.368888,420,130,0.0906023,1,1,1,9,0
hk_pairs,266,45,1,186,0.724219,1,2504,10195,-0.170369,-0.154715,0.216139,-0.341412,0.429258,1.05,1.05095,0.845628,0.614754,0.845628,0.982259,0.598868,0.692255,0.650388,420,130,0.0775962,1,1,1,6,11
hk_pairs,267,45,1,69,2.02443,1,6992,4229,0.133078,-0.357527,-0.12455,0.197117,0.611557,1.05,1.0949,0.595628,0.429873,0.595628,0.984341,0.785723,0.372048,0.294931,420,130,0.0820124,1,1,1,11,1
hk_pairs,268,45,1,183,0.993811,0,4310,6021,-0.132963,-0.342716,0.0385189,-0.17988,0.236531,1.05,1.16699,0.599727,0.539959,0.599727,0.939989,0.392378,0.738053,0.672776,420,130,0.0738793,-1,1,1,9,8
hk_pairs,269,45,1,233,1.56808,0,5612,5930,-0.00146675,0.233496,0.0371904,-0.349297,0.584073,1.05,1.09323,0.476776,0.402209,0.5,0.969316,0.722257,0.408027,0.333518,420,130,0.0984082,1,1,1,0,10
hk_pairs,270,45,1,310,1.42499,1,5736,5978,0.0107288,0.154242,0.036871,0.0694427,0.0892003,1.05,0.986333,0.398907,0.380237,0.437158,0.915279,0.276177,0.558216,0.503041,420,130,0.0734111,-1,1,1,0,5
hk_pairs,271,45,1,174,6.21601,1,9442,4116,0.233411,0.0544262,-0.129105,0.207911,0.394294,1.05,1.09769,0.403006,0.324567,0.403006,0.912563,0.580979,0.37874,0.304385,420,130,0.0838394,-1,1,1,4,2
hk_pairs,272,45,1,229,2.33163,0,6569,4108,0.0888796,0.0682087,-0.147857,-0.339954,0.471849,1.05,0.95031,0.695355,0.515369,0.695355,0.965786,0.570876,0.610251,0.530606,420,130,0.085739,1,1,1,5,11
hk_pairs,273,45,1,227,1.15571,0,6895,3892,0.117936,0.22892,-0.136424,-0.123369,0.434529,1.05,0.944717,0.703552,0.521061,0.703552,0.978639,0.58123,0.53607,0.451387,420,130,0.0800673,1,1,1,0,7
hk_pairs,274,45,1,84,6.25852,0,6511,310,0.0878019,0.250875,-0.219474,0.0443707,0.37022,1.05,0.990913,0.565574,0.445697,0.575137,0.976738,0.487967,0.516741,0.442191,420,130,0.0839464,-1,1,1,0,4
hk_pairs,275,45,1,222,1.9442,1,3934,5978,-0.151329,-0.294903,0.036871,0.0694427,0.410096,1.05,1.04051,0.590164,0.470742,0.606557,0.953476,0.558652,0.533382,0.453052,420,130,0.0803688,1,1,1,9,5
hk_pairs,276,45,1,44,0.927781,1,5645,10195,-0.00140858,-0.144583,0.216139,-0.341412,0.293527,1.05,1.07901,0.759563,0.575023,0.759563,0.954019,0.56346,0.658352,0.603438,420,130,0.072353,-1,1,1,8,11
hk_pairs,277,45,1,280,4.35624,0,3801,9747,-0.15529,-0.32687,0.196574,0.196699,0.630819,1.05,1.07686,0.770492,0.536316,0.770492,0.977552,0.754728,0.58536,0.516636,420,130,0.0771263,1,1,1,9,1
hk_pairs,278,45,1,310,1.21157,1,5736,10195,0.0107288,0.154242,0.216139,-0.341412,0.536531,1.05,0.994382,0.752732,0.539162,0.752732,0.994117,0.659722,0.472409,0.431546,420,130,0.0764445,-1,1,1,0,11
hk_pairs,279,45,1,280,3.0015,1,3801,6021,-0.15529,-0.32687,0.0385189,-0.17988,0.24327,1.05,1.06689,0.377049,0.4227,0.47541,0.854363,0.429365,0.714656,0.645346,420,130,0.0815849,1,1,1,9,8
hk_pairs,280,45,1,54,1.06896,0,9937,5905,0.186937,0.220581,0.030447,-0.17753,0.427764,1.05,1.05869,0.782787,0.572291,0.782787,0.985699,0.648907,0.621128,0.545371,420,130,0.0918483,-1,1,1,2,8
hk_pairs,281,45,1,327,4.29976,0,9518,4229,0.186737,-0.138107,-0.12455,0.197117,0.45755,1.05,1.03511,0.741803,0.54474,0.744536,0.974203,0.562109,0.529077,0.451965,420,130,0.0772755,-1,1,1,7,1
hk_pairs,282,45,1,319,0.0402846,0,6265,5858,0.0644598,0.127008,0.0263662,0.235632,0.115109,1.05,1.2383,0.483607,0.425888,0.484973,0.942343,0.322432,0.610706,0.560692,420,130,0.0739312,1,1,1,5,0
hk_pairs,283,45,1,280,2.70353,1,3801,10195,-0.15529,-0.32687,0.216139,-0.341412,0.371752,1.05,1.02865,0.612022,0.516735,0.646175,0.92424,0.516302,0.624957,0.562784,420,130,0.0744212,1,1,1,9,11
hk_pairs,284,45,1,286,0.98474,0,5732,9841,0.0032053,-0.347618,0.197027,0.204229,0.584972,1.05,1.05358,0.438525,0.312386,0.441257,0.97538,0.757716,0.23834,0.173853,420,130,0.114079,-1,1,1,10,2
hk_pairs,285,45,1,193,4.81466,1,8574,5930,0.170078,0.197699,0.0371904,-0.349297,0.562983,1.05,1.1303,0.42623,0.319217,0.42623,0.878259,0.756631,0.292953,0.230004,420,130,0.095885,-1,1,1,2,10
hk_pairs,286,45,1,202,1.27107,1,144,6053,-0.231685,0.0509739,0.0478668,0.239101,0.33709,1.05,1.09058,0.519126,0.4227,0.519126,0.891474,0.472095,0.559727,0.490385,420,130,0.0899427,-1,1,1,3,0
hk_pairs,287,45,1,337,5.79203,1,3682,9841,-0.145237,-0.120049,0.197027,0.204229,0.471488,1.05,1.00846,0.718579,0.522086,0.718579,0.8855,0.660415,0.489722,0.413513,420,130,0.0826374,1,1,1,6,2
hk_pairs,288,45,1,84,0.282266,1,6511,4116,0.0878019,0.250875,-0.129105,0.207911,0.221288,1.05,0.997328,0.412568,0.339822,0.422131,0.986966,0.385577,0.570024,0.501719,420,130,0.0828675,1,1,1,0,2
hk_pairs,289,45,1,126,6.12855,1,6357,3892,0.0781794,-0.235918,-0.136424,-0.123369,0.242377,1.05,1.02599,0.657104,0.515597,0.657104,0.980721,0.442562,0.675649,0.577588,420,130,0.0797702,1,1,1,8,7
hk_pairs,290,45,1,92,4.26893,1,9933,310,0.182703,0.19986,-0.219474,0.0443707,0.431288,1.05,0.972312,0.385246,0.29975,0.385246,0.946959,0.536514,0.292636,0.226699,420,130,0.0923337,1,1,1,2,4
hk_pairs,291,45,1,105,5.53909,1,6653,4108,0.101108,-0.290789,-0.147857,-0.339954,0.254124,1.05,0.970884,0.687159,0.556011,0.695355,0.960807,0.404811,0.767174,0.696691,420,130,0.0765429,1,1,1,11,9
hk_pairs,292,45,1,54,0.676097,0,9937,5930,0.186937,0.220581,0.0371904,-0.349297,0.589224,1.05,1.09878,0.397541,0.315915,0.397541,0.903421,0.775365,0.272417,0.206602,420,130,0.097629,-1,1,1,2,10
hk_pairs,293,45,1,46,4.00097,0,9358,5939,0.230137,0.0901203,0.0334406,0.0661564,0.198656,1.05,1.25553,0.467213,0.442281,0.523224,0.899258,0.431146,0.633917,0.563796,420,130,0.0989085,1,1,1,4,5
hk_pairs,294,45,1,175,0.818406,1,5584,5930,-0.00548744,0.10948,0.0371904,-0.349297,0.460855,1.05,1.02077,0.519126,0.374431,0.519126,0.963251,0.622448,0.450086,0.387306,420,130,0.0944338,-1,1,1,5,10
hk_pairs,295,45,1,54,5.3616,1,9937,5930,0.186937,0.220581,0.0371904,-0.349297,0.589224,1.05,1.07374,0.392077,0.31694,0.392077,0.886043,0.764682,0.273329,0.207254,420,130,0.10158,1,1,1,2,10
hk_pairs,296,45,1,241,4.74998,1,3662,10195,-0.153935,-0.152021,0.216139,-0.341412,0.415829,1.05,1.08508,0.782787,0.578666,0.793716,0.98588,0.538505,0.685232,0.642025,420,130,0.0820431,1,1,1,6,11
hk_pairs,297,45,1,105,3.55584,0,6653,4229,0.101108,-0.290789,-0.12455,0.197117,0.537728,1.05,1.04784,0.61612,0.431011,0.61612,0.991401,0.744254,0.376476,0.297908,420,130,0.0843389,1,1,1,11,1
hk_pairs,298,45,1,331,1.57308,0,6022,5858,0.0380592,-0.34828,0.0263662,0.235632,0.58411,1.05,1.08786,0.489071,0.34893,0.489071,0.973298,0.759839,0.359619,0.274996,420,130,0.102789,-1,1,1,10,0
hk_pairs,299,45,1,346,0.0225331,0,6883,4108,0.116501,-0.263332,-0.147857,-0.339954,0.275277,1.05,1.11238,0.864754,0.636954,0.864754,0.988052,0.503895,0.767247,0.694984,420,130,0.0814278,-1,1,1,11,9
hk_pairs,300,45,1,346,3.4843,0,6883,4108,0.116501,-0.263332,-0.147857,-0.339954,0.275277,1.05,1.06625,0.801913,0.605647,0.803279,0.997375,0.44482,0.76826,0.695914,420,130,0.0779317,1,1,1,11,9
hk_pairs,301,45,1,235,0.132901,1,2606,10964,-0.156796,0.191725,0.284098,0.0404701,0.466118,1.05,0.901773,0.607924,0.457992,0.607924,0.967596,0.602901,0.515079,0.456112,420,130,0.0870216,1,1,1,1,4
hk_pairs,302,45,1,72,0.78979,1,504,10964,-0.210823,0.0496616,0.284098,0.0404701,0.495099,1.05,1.11283,0.855191,0.61908,0.855191,0.975109,0.667074,0.629258,0.579054,420,130,0.0879845,-1,1,1,3,4
hk_pairs,303,45,1,177,2.37035,0,6756,4108,0.104531,-0.171541,-0.147857,-0.339954,0.303418,1.05,0.955323,0.819672,0.608948,0.827869,0.995836,0.496832,0.719572,0.648834,420,130,0.0772859,1,1,1,8,11
hk_pairs,304,45,1,186,4.05288,1,2504,10195,-0.170369,-0.154715,0.216139,-0.341412,0.429258,1.05,1.04859,0.872951,0.630578,0.872951,0.980358,0.588889,0.691821,0.649613,420,130,0.0781869,-1,1,1,6,11
hk_pairs,305,45,1,24,3.81542,1,2921,9955,-0.174654,-0.295691,0.202683,-0.118843,0.416746,1.05,1.11853,0.904372,0.652322,0.904372,0.989953,0.568166,0.68177,0.631979,420,130,0.0729322,1,1,1,9,7
hk_pairs,306,45,1,282,0.550249,0,5785,10195,0.0100203,-0.333939,0.216139,-0.341412,0.206321,1.05,1.04461,0.739071,0.57969,0.741803,0.972303,0.348731,0.835207,0.787645,420,130,0.071659,-1,1,1,10,9
hk_pairs,307,45,1,229,5.40614,0,6569,224,0.0888796,0.0682087,-0.221721,0.0423927,0.311671,1.05,0.913609,0.571038,0.446038,0.571038,0.950579,0.4113,0.569057,0.503201,420,130,0.0847107,-1,1,1,5,3
hk_pairs,308,45,1,82,5.43222,0,9822,3682,0.200569,-0.095808,-0.145237,-0.120049,0.34666,1.05,1.17054,0.580601,0.48281,0.59153,0.949131,0.446437,0.498423,0.425264,420,130,0.0763408,1,1,1,7,6
hk_pairs,309,45,1,175,1.80434,0,5584,10964,-0.00548744,0.10948,0.284098,0.0404701,0.297844,1.05,1.02012,0.521858,0.42771,0.521858,0.949131,0.4889,0.54554,0.502567,420,130,0.0719884,-1,1,1,5,4
hk_pairs,310,45,1,184,2.39864,0,6043,5905,0.048605,-0.316998,0.030447,-0.17753,0.140644,1.05,1.0516,0.509563,0.47541,0.558743,0.939175,0.31975,0.79011,0.722416,420,130,0.0750371,-1,1,1,10,8
hk_pairs,311,45,1,87,2.22171,0,10428,4108,0.212633,0.0399647,-0.147857,-0.339954,0.523728,1.05,0.970153,0.814208,0.589367,0.822404,0.98235,0.644566,0.665549,0.599423,420,130,0.0857016,1,1,1,4,9
hk_pairs,312,45,1,103,2.05437,0,7750,5930,0.152654,-0.326788,0.0371904,-0.349297,0.11789,1.05,0.955317,0.681694,0.587887,0.696721,0.967324,0.280022,0.941011,0.868439,420,130,0.076255,-1,1,1,11,10
hk_pairs,313,45,1,184,5.13227,1,6043,3892,0.048605,-0.316998,-0.136424,-0.123369,0.267867,1.05,0.96088,0.70082,0.525615,0.70082,0.96651,0.445559,0.745225,0.67197,420,130,0.0780741,1,1,1,10,7
hk_pairs,314,45,1,3,6.1834,1,6806,5930,0.10325,0.0450993,0.0371904,-0.349297,0.400402,1.05,1.09944,0.620219,0.464367,0.620219,0.953295,0.548233,0.538908,0.487243,420,130,0.104622,1,1,1,5,10
hk_pairs,315,45,1,290,5.23951,0,4930,6021,-0.0828028,-0.344391,0.0385189,-0.17988,0.20455,1.05,1.13369,0.536885,0.467669,0.538251,0.944062,0.366064,0.73152,0.659925,420,130,0.0829186,-1,1,1,9,8
hk_pairs,316,45,1,8,0.855121,1,9999,310,0.200145,0.209965,-0.219474,0.0443707,0.451208,1.05,1.04584,0.704918,0.515027,0.704918,0.923787,0.614565,0.544396,0.474086,420,130,0.0864777,1,1,1,2,4
hk_pairs,317,45,1,246,4.9369,1,3742,10964,-0.139513,-0.105675,0.284098,0.0404701,0.448112,1.05,0.966729,0.568306,0.492942,0.575137,0.945511,0.565216,0.535694,0.495883,420,130,0.0797891,1,1,1,6,4
hk_pairs,318,45,1,15,2.99716,0,2437,10195,-0.165091,-0.120352,0.216139,-0.341412,0.440787,1.05,1.03427,0.893443,0.641052,0.893443,0.979906,0.607246,0.681406,0.638156,420,130,0.0799483,1,1,1,6,11
hk_pairs,319,45,1,319,4.9967,0,6265,4108,0.0644598,0.127008,-0.147857,-0.339954,0.512964,1.05,1.13803,0.688525,0.487022,0.688525,0.982621,0.665594,0.505828,0.435277,420,130,0.0811361,-1,1,1,5,11
hk_pairs,320,45,1,199,3.56608,1,6355,5930,0.0776005,-0.248301,0.0371904,-0.349297,0.109113,1.05,1.08619,0.60929,0.539618,0.629781,0.963794,0.337517,0.835737,0.787473,120,139,0.0717977,1,1,1,8,10
hk_pairs,321,45,1,229,5.40822,0,6569,5905,0.0888796,0.0682087,0.030447,-0.17753,0.252591,1.05,0.864422,0.560109,0.462887,0.571038,0.949493,0.411206,0.61994,0.546037,120,139,0.0976391,-1,1,1,5,8
hk_pairs,322,45,1,175,4.41223,0,5584,9841,-0.00548744,0.10948,0.197027,0.204229,0.223784,1.05,1.14762,0.573771,0.437045,0.573771,0.941075,0.380573,0.564815,0.494023,120,139,0.0874307,1,1,1,5,2
hk_pairs,323,45,1,246,0.612958,1,3742,6053,-0.139513,-0.105675,0.0478668,0.239101,0.392405,1.05,1.06374,0.737705,0.544627,0.737705,0.989319,0.596741,0.469687,0.416777,120,139,0.0958363,1,1,1,6,0
hk_pairs,324,45,1,105,0.643899,1,6653,224,0.101108,-0.290789,-0.221721,0.0423927,0.464118,1.05,1.01265,0.743169,0.547131,0.743169,0.995203,0.61655,0.6929,0.627966,120,139,0.0786627,-1,1,1,11,3
hk_pairs,325,45,1,64,2.60407,0,3105,6053,-0.148814,0.158411,0.0478668,0.239101,0.21259,1.05,1.02415,0.646175,0.499772,0.647541,0.977371,0.352293,0.654339,0.584817,120,139,0.095701,-1,1,1,1,0
hk_pairs,326,45,1,153,2.732,0,3537,10195,-0.146295,-0.111834,0.216139,-0.341412,0.429117,1.05,1.06985,0.821038,0.592782,0.821038,0.99466,0.620412,0.664855,0.622854,120,139,0.174904,1,1,1,6,9
hk_pairs,327,45,1,155,0.9913,1,64,9955,-0.233828,0.0385914,0.202683,-0.118843,0.464039,1.05,1.13692,0.665301,0.48668,0.665301,0.914012,0.617576,0.452995,0.402166,120,139,0.0816605,1,1,1,3,6
hk_pairs,328,45,1,179,5.20476,1,10456,4116,0.233109,-0.0120106,-0.129105,0.207911,0.42375,1.05,1.03383,0.795082,0.591075,0.796448,0.988143,0.514527,0.584439,0.501693,120,139,0.0862293,-1,1,1,4,2
hk_pairs,329,45,1,298,0.412614,0,5919,10195,0.0272675,-0.319218,0.216139,-0.341412,0.190204,1.05,1.19538,0.696721,0.567168,0.696721,0.953114,0.379478,0.845311,0.802138,120,139,0.0731018,1,1,1,10,11
hk_pairs,330,45,1,15,1.77692,0,2437,10195,-0.165091,-0.120352,0.216139,-0.341412,0.440787,1.05,1.04969,0.808743,0.597108,0.81694,0.978729,0.560507,0.68452,0.641427,120,139,0.0840825,-1,1,1,6,9
hk_pairs,331,45,1,206,0.88554,1,8980,3892,0.221174,0.0692406,-0.136424,-0.123369,0.406572,1.05,1.06001,0.595628,0.452072,0.595628,0.967958,0.565311,0.477911,0.402567,120,139,0.0920248,-1,1,1,4,7
hk_pairs,332,45,1,231,6.14166,1,6617,5905,0.0955315,-0.347029,0.030447,-0.17753,0.182667,1.05,1.10776,0.467213,0.47097,0.509563,0.951756,0.337852,0.803645,0.734566,120,139,0.0794831,-1,1,1,11,8
hk_pairs,333,45,1,281,1.9244,0,5959,10195,0.0328846,-0.188906,0.216139,-0.341412,0.238414,1.05,1.12682,0.612022,0.53939,0.612022,0.923244,0.426125,0.732322,0.69234,120,139,0.072409,-1,1,1,8,11
hk_pairs,334,45,1,241,6.05445,1,3662,6053,-0.153935,-0.152021,0.0478668,0.239101,0.440115,1.05,1.10788,0.810109,0.582081,0.810109,0.986242,0.663993,0.498186,0.445787,120,139,0.0895479,-1,1,1,6,0
hk_pairs,335,45,1,92,0.875368,0,9933,4229,0.182703,0.19986,-0.12455,0.197117,0.307265,1.05,0.939346,0.454918,0.371585,0.45765,0.972122,0.494614,0.506968,0.417961,120,139,0.0891655,-1,1,1,2,1
hk_pairs,336,45,1,215,4.47699,0,507,10195,-0.208078,0.0250587,0.216139,-0.341412,0.56059,1.05,1.05458,0.84153,0.594945,0.84153,0.945873,0.749342,0.640499,0.59459,120,139,0.0944008,-1,1,1,3,11
hk_pairs,337,45,1,227,4.26699,1,6895,310,0.117936,0.22892,-0.219474,0.0443707,0.384585,1.05,0.97203,0.534153,0.403347,0.534153,0.952571,0.524612,0.425907,0.345273,120,139,0.0888008,-1,1,1,0,4
hk_pairs,338,45,1,246,4.00031,0,3742,10195,-0.139513,-0.105675,0.216139,-0.341412,0.42679,1.05,1.07695,0.788251,0.583789,0.796448,0.976919,0.554978,0.663887,0.620572,120,139,0.0806941,-1,1,1,6,9
hk_pairs,339,45,1,193,5.90859,0,8574,5939,0.170078,0.197699,0.0334406,0.0661564,0.189668,1.05,0.993466,0.489071,0.440118,0.493169,0.970945,0.382237,0.620476,0.55321,120,139,0.088296,-1,1,1,2,5
hk_pairs,340,45,1,10,5.46371,0,6119,4229,0.0508642,-0.333344,-0.12455,0.197117,0.558739,1.05,1.05601,0.538251,0.39811,0.54235,0.987871,0.680946,0.352151,0.264016,120,139,0.0769503,-1,1,1,10,1
hk_pairs,341,45,1,10,3.10245,1,6119,5858,0.0508642,-0.333344,0.0263662,0.235632,0.56953,1.05,1.02462,0.428962,0.346425,0.430328,0.945963,0.714894,0.38234,0.299045,120,139,0.105318,-1,1,1,10,0
hk_pairs,342,45,1,44,4.42216,0,5645,9955,-0.00140858,-0.144583,0.202683,-0.118843,0.205755,1.05,1.17616,0.571038,0.480077,0.576503,0.976647,0.406721,0.649484,0.604414,120,139,0.0750032,1,1,1,8,7
hk_pairs,343,45,1,82,1.91544,1,9822,5905,0.200569,-0.095808,0.030447,-0.17753,0.188742,1.05,1.17348,0.659836,0.57138,0.659836,0.950579,0.444096,0.772825,0.703073,120,139,0.0749761,-1,1,1,7,8
hk_pairs,344,45,1,175,1.58688,1,5584,10964,-0.00548744,0.10948,0.284098,0.0404701,0.297844,1.05,1.05518,0.51776,0.430556,0.51776,0.921977,0.488041,0.546005,0.502974,120,139,0.071874,-1,1,1,5,4
hk_pairs,345,45,1,71,5.01587,0,5804,6053,0.0184364,-0.361752,0.0478668,0.239101,0.601573,1.05,1.072,0.763661,0.532787,0.763661,0.99466,0.729155,0.468998,0.400656,120,139,0.0887337,-1,1,1,10,0
hk_pairs,346,45,1,337,1.49686,1,3682,6053,-0.145237,-0.120049,0.0478668,0.239101,0.407772,1.05,1.05685,0.647541,0.480647,0.647541,0.971307,0.600651,0.437628,0.37697,120,139,0.0938462,-1,1,1,6,0
hk_pairs,347,45,1,103,4.92133,1,7750,4108,0.152654,-0.326788,-0.147857,-0.339954,0.300899,1.05,1.07146,0.919399,0.674977,0.919399,0.999366,0.474056,0.777274,0.704068,120,139,0.076879,1,1,1,11,9
hk_pairs,348,45,1,233,3.53851,0,5612,10964,-0.00146675,0.233496,0.284098,0.0404701,0.344682,1.05,1.0147,0.788251,0.585155,0.788251,0.992578,0.51386,0.671178,0.613111,120,139,0.0753632,-1,1,1,0,4
hk_pairs,349,45,1,103,5.26623,0,7750,310,0.152654,-0.326788,-0.219474,0.0443707,0.525585,1.05,1.03956,0.689891,0.525273,0.689891,0.977462,0.694062,0.683305,0.622151,120,139,0.0746413,1,1,1,11,4
hk_pairs,350,45,1,310,5.28769,1,5736,5978,0.0107288,0.154242,0.036871,0.0694427,0.0892003,1.05,0.998279,0.386612,0.371243,0.386612,0.851376,0.254085,0.561832,0.506401,120,139,0.0725706,1,1,1,0,5
hk_pairs,351,45,1,346,2.86034,1,6883,5939,0.116501,-0.263332,0.0334406,0.0661564,0.33982,1.05,1.16255,0.654372,0.511157,0.655738,0.948769,0.527422,0.629679,0.556931,120,139,0.0833188,1,1,1,11,5
hk_pairs,352,45,1,39,1.61145,1,4259,5978,-0.13482,-0.326654,0.036871,0.0694427,0.43176,1.05,1.08728,0.577869,0.449226,0.587432,0.944877,0.618349,0.54172,0.451698,120,139,0.0852436,1,1,1,9,5
hk_pairs,353,45,1,224,2.99256,0,5733,6021,0.00331974,-0.348007,0.0385189,-0.17988,0.171783,1.05,1.07225,0.568306,0.47541,0.579235,0.963794,0.360981,0.755217,0.6851,120,139,0.0753443,1,1,1,10,8
hk_pairs,354,45,1,143,1.51575,0,4100,9841,-0.141575,-0.163162,0.197027,0.204229,0.499803,1.05,1.02637,0.724044,0.529144,0.724044,0.966691,0.677266,0.52194,0.44699,120,139,0.0810412,1,1,1,6,2
hk_pairs,355,45,1,106,1.64485,0,8738,3682,0.188034,0.180145,-0.145237,-0.120049,0.448648,1.05,1.10639,0.631148,0.48725,0.632514,0.964156,0.566596,0.512059,0.440206,120,139,0.0863692,-1,1,1,2,6
hk_pairs,356,45,1,12,5.36104,1,5868,9841,0.0214767,-0.215532,0.197027,0.204229,0.455059,1.05,1.03424,0.504098,0.367828,0.504098,0.983617,0.635699,0.336552,0.272088,120,139,0.0894543,1,1,1,8,2
hk_pairs,357,45,1,8,5.36089,1,9999,5905,0.200145,0.209965,0.030447,-0.17753,0.423025,1.05,1.20655,0.758197,0.57821,0.758197,0.97529,0.58578,0.623581,0.544267,120,139,0.0967627,-1,1,1,2,8
hk_pairs,358,45,1,327,0.730565,1,9518,4229,0.186737,-0.138107,-0.12455,0.197117,0.45755,1.05,1.05035,0.699454,0.553279,0.699454,0.969949,0.561251,0.523467,0.44633,120,139,0.0794761,1,1,1,7,1
hk_pairs,359,45,1,103,6.23911,1,7750,4229,0.152654,-0.326788,-0.12455,0.197117,0.592771,1.05,1.04571,0.60929,0.437272,0.60929,0.975199,0.753557,0.400472,0.325883,120,139,0.0794893,-1,1,1,11,1
hk_pairs,360,45,1,290,0.271737,0,4930,9841,-0.0828028,-0.344391,0.197027,0.204229,0.615864,1.05,1.00435,0.428962,0.313525,0.428962,0.982531,0.787173,0.246969,0.184388,120,139,0.0874743,-1,1,1,9,2
hk_pairs,361,45,1,199,2.82567,1,6355,4229,0.0776005,-0.248301,-0.12455,0.197117,0.489218,1.05,1.11554,0.596995,0.429076,0.596995,0.988776,0.644535,0.374855,0.300834,120,139,0.0810057,-1,1,1,8,1
hk_pairs,362,45,1,175,2.66464,0,5584,10195,-0.00548744,0.10948,0.216139,-0.341412,0.502416,1.05,1.00377,0.728142,0.523338,0.728142,0.953566,0.6538,0.467293,0.426596,120,139,0.0755865,-1,1,1,5,9
hk_pairs,363,45,1,229,6.24712,1,6569,5905,0.0888796,0.0682087,0.030447,-0.17753,0.252591,1.05,1.21727,0.602459,0.488616,0.602459,0.980177,0.439015,0.606859,0.533266,120,139,0.102272,-1,1,1,5,8
hk_pairs,364,45,1,220,3.60081,1,2899,10964,-0.152348,0.177713,0.284098,0.0404701,0.4579,1.05,0.962864,0.887978,0.637295,0.887978,0.997375,0.597263,0.65469,0.602397,120,139,0.0810639,1,1,1,1,4
hk_pairs,365,45,1,183,0.50331,1,4310,5930,-0.132963,-0.342716,0.0371904,-0.349297,0.170748,1.05,0.907652,0.724044,0.581626,0.733607,0.977462,0.325114,0.843363,0.775017,120,139,0.0738121,-1,1,1,9,10
hk_pairs,366,45,1,84,0.0666956,0,6511,3892,0.0878019,0.250875,-0.136424,-0.123369,0.436291,1.05,0.940266,0.773224,0.551913,0.773224,0.996289,0.574908,0.543136,0.467507,120,139,0.0819635,-1,1,1,0,7
hk_pairs,367,45,1,72,2.10179,1,504,9747,-0.210823,0.0496616,0.196574,0.196699,0.433159,1.05,1.07118,0.870219,0.61612,0.870219,0.987781,0.563635,0.55693,0.477465,120,139,0.101508,-1,1,1,3,1
hk_pairs,368,45,1,177,2.16147,0,6756,3682,0.104531,-0.171541,-0.145237,-0.120049,0.255021,1.05,1.00461,0.583333,0.46357,0.598361,0.970945,0.439942,0.565008,0.494701,120,139,0.0798175,1,1,1,8,6
hk_pairs,369,45,1,82,6.2564,0,9822,4108,0.200569,-0.095808,-0.147857,-0.339954,0.425455,1.05,0.986767,0.892076,0.65107,0.90847,0.996651,0.552897,0.720625,0.650522,120,139,0.0766399,-1,1,1,7,9
hk_pairs,370,45,1,220,1.90109,0,2899,6021,-0.152348,0.177713,0.0385189,-0.17988,0.405498,1.05,1.12071,0.689891,0.506831,0.689891,0.959993,0.617774,0.59549,0.499977,120,139,0.0901214,1,1,1,1,8
