method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h2o,193,23,2,336,5.76368,1,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.01708,0.740189,0.558976,0.740189,0.96651,0.686447,0.700042,0.636411,352,160,0.0748691,-1,1,1,,
h2o,194,23,2,212,0.655257,1,10799,4103,0.263437,0.0320673,-0.149307,-0.339933,0.555661,1.05,1.04341,0.50203,0.402007,0.50203,0.917361,0.730702,0.435177,0.373279,352,160,0.080638,1,1,1,,
h2o,195,23,2,243,2.66554,0,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.02789,0.652233,0.502481,0.663058,0.969406,0.681842,0.671194,0.631857,352,160,0.0769176,1,1,1,,
h2o,196,23,2,238,2.82883,0,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.08248,0.653586,0.538791,0.653586,0.953566,0.672399,0.68089,0.638217,352,160,0.0728693,-1,1,1,,
h2o,197,23,2,5,3.70131,0,648,10195,-0.221532,-0.344461,0.219747,-0.341613,0.441288,1.05,1.01173,1.06766,0.744024,1.06766,0.999728,0.550346,0.732226,0.690998,352,160,0.0736468,-1,1,1,,
h2o,198,23,2,56,5.01993,0,9890,4103,0.212207,-0.348752,-0.149307,-0.339933,0.361664,1.05,1.01258,0.948579,0.67535,0.948579,0.999728,0.462673,0.751737,0.67956,352,160,0.0755858,-1,1,1,,
h2o,199,23,2,152,1.2262,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.1074,0.664411,0.51793,0.68065,0.98063,0.639565,0.696957,0.634067,352,160,0.0731509,-1,1,1,,
h2o,200,23,2,147,1.99421,0,315,10195,-0.22013,0.00793266,0.219747,-0.341613,0.561848,1.05,1.05736,0.690122,0.524357,0.700947,0.983436,0.671101,0.682016,0.638879,352,160,0.0721735,1,1,1,,
h2o,201,23,2,289,6.15405,1,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.06292,0.653586,0.512855,0.668471,0.983164,0.677589,0.687043,0.642956,352,160,0.0747712,1,1,1,,
h2o,202,23,2,191,4.28893,0,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.02593,0.630582,0.508908,0.630582,0.951846,0.66133,0.678999,0.637836,352,160,0.0743572,1,1,1,,
h2o,203,23,2,184,2.36701,1,1819,10195,-0.187289,0.0320148,0.219747,-0.341613,0.552573,1.05,1.05803,0.665765,0.536987,0.665765,0.961351,0.688602,0.678914,0.638939,352,160,0.0803197,1,1,1,,
h2o,204,23,2,120,3.51153,1,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.02553,0.625169,0.509923,0.625169,0.929761,0.655564,0.682301,0.644328,352,160,0.0862408,1,1,1,,
h2o,205,23,2,189,5.16732,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.0769,0.483085,0.380469,0.485792,0.978548,0.651653,0.439839,0.373798,352,160,0.0879715,-1,1,1,,
h2o,206,23,2,186,4.72065,0,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.10687,0.677943,0.549166,0.691475,0.968863,0.67738,0.677568,0.611295,352,160,0.0727478,1,1,1,,
h2o,207,23,2,22,5.94291,1,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.08221,0.476319,0.413058,0.483085,0.938994,0.496284,0.647904,0.577096,352,160,0.0792512,1,1,1,,
h2o,208,23,2,176,0.959318,1,10671,4103,0.247333,0.0181856,-0.149307,-0.339933,0.534486,1.05,1.11328,0.366712,0.332544,0.366712,0.904689,0.650507,0.315735,0.252782,352,160,0.0771065,-1,1,1,,
h2o,209,23,2,207,4.58125,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.03051,0.477673,0.382161,0.487145,0.764663,0.752402,0.405648,0.34574,352,160,0.0878238,1,1,1,,
h2o,210,23,2,83,3.545,1,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.09075,0.506089,0.425462,0.511502,0.966872,0.571001,0.625318,0.552887,352,160,0.0917616,1,1,1,,
h2o,211,23,2,227,0.753405,0,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.09708,0.453315,0.399639,0.457375,0.934015,0.527744,0.625796,0.560455,352,160,0.0842278,1,1,1,,
h2o,212,23,2,279,5.28281,0,10907,4103,0.285009,0.043849,-0.149307,-0.339933,0.5796,1.05,1.09132,0.384303,0.345625,0.389716,0.892107,0.676749,0.336342,0.272985,352,160,0.0743488,1,1,1,,
h2o,213,23,2,36,1.49464,1,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.06653,0.640054,0.539355,0.654939,0.952661,0.628567,0.684659,0.621494,352,160,0.0722039,-1,1,1,,
h2o,214,23,2,4,4.23136,0,758,10195,-0.216931,-0.345021,0.219747,-0.341613,0.436691,1.05,1.1005,1.09337,0.768381,1.09337,1,0.546454,0.741998,0.697681,352,160,0.0706448,1,1,1,,
h2o,215,23,2,31,5.52711,0,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.04792,0.626522,0.520298,0.642761,0.965967,0.617866,0.68521,0.645429,352,160,0.0724209,-1,1,1,,
h2o,216,23,2,94,2.25588,0,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.07271,0.499323,0.385318,0.499323,0.888577,0.72867,0.428406,0.365162,352,160,0.0801209,-1,1,1,,
h2o,217,23,2,154,4.92227,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.06431,0.640054,0.50857,0.640054,0.918809,0.464419,0.693041,0.624664,352,160,0.0716134,-1,1,1,,
h2o,218,23,2,334,5.63514,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.01845,0.707713,0.561119,0.710419,0.97013,0.723064,0.677819,0.614323,352,160,0.0731452,1,1,1,,
h2o,219,23,2,225,0.381928,0,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.05459,0.717185,0.532476,0.723951,0.986785,0.687729,0.681481,0.639242,352,160,0.0718865,1,1,1,,
h2o,220,23,2,9,2.70094,1,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.08785,0.364005,0.34258,0.385656,0.775163,0.646162,0.346863,0.284498,352,160,0.07326,1,1,1,,
h2o,221,23,2,271,2.93102,0,342,10195,-0.21721,-0.0219126,0.219747,-0.341613,0.541423,1.05,1.10617,0.49797,0.436401,0.49797,0.853548,0.649679,0.489774,0.446945,352,160,0.0746784,1,1,1,,
h2o,222,23,2,315,5.87736,1,10223,4103,0.220568,-0.3497,-0.149307,-0.339933,0.370034,1.05,1.06289,0.477673,0.417794,0.480379,0.932024,0.473604,0.647077,0.576005,352,160,0.0747537,1,1,1,,
h2o,223,23,2,30,4.56405,0,10223,4103,0.220568,-0.3497,-0.149307,-0.339933,0.370034,1.05,1.06235,0.917456,0.674222,0.917456,0.999457,0.455459,0.761075,0.689411,352,160,0.0724702,1,1,1,,
h2o,224,23,2,127,1.44266,0,10805,4103,0.268006,0.0343542,-0.149307,-0.339933,0.560587,1.05,1.0627,0.506089,0.385882,0.506089,0.965152,0.673402,0.433416,0.367853,352,160,0.108249,1,1,1,,
h2o,225,23,2,289,0.760331,0,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.01106,0.461434,0.357014,0.461434,0.956282,0.695657,0.356146,0.284453,352,160,0.0949777,1,1,1,,
h2o,226,23,2,64,0.263218,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.10204,0.526387,0.45309,0.526387,0.937002,0.444287,0.652779,0.583431,352,160,0.0724704,-1,1,1,,
h2o,227,23,2,291,3.50278,0,10995,4103,0.298259,0.0525551,-0.149307,-0.339933,0.595297,1.05,1.02029,0.705007,0.538002,0.705007,0.970492,0.722396,0.679928,0.614352,352,160,0.0817585,1,1,1,,
h2o,228,23,2,304,1.93971,1,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.06451,0.67659,0.513081,0.679296,0.971669,0.653731,0.684298,0.644045,352,160,0.073586,1,1,1,,
h2o,229,23,2,84,1.80182,1,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.11726,0.522327,0.449932,0.525034,0.860065,0.55455,0.655138,0.585142,352,160,0.08365,1,1,1,,
h2o,230,23,2,105,4.17212,1,2436,10195,-0.176751,0.0326138,0.219747,-0.341613,0.545249,1.05,1.07441,0.642761,0.531913,0.642761,0.966148,0.649701,0.675746,0.635247,352,160,0.0717873,-1,1,1,,
h2o,231,23,2,309,0.32566,1,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.08567,0.633288,0.536874,0.64682,0.967415,0.662272,0.682194,0.616043,352,160,0.0717582,1,1,1,,
h2o,232,23,2,151,4.9795,0,315,10195,-0.22013,0.00793266,0.219747,-0.341613,0.561848,1.05,1.0558,0.67253,0.532702,0.677943,0.986423,0.673054,0.675786,0.633114,352,160,0.0818878,1,1,1,,
h2o,233,23,2,209,5.94605,0,10995,4103,0.298259,0.0525551,-0.149307,-0.339933,0.595297,1.05,1.07481,0.741543,0.541949,0.741543,0.968049,0.748478,0.682059,0.616659,352,160,0.0736441,-1,1,1,,
h2o,234,23,2,270,0.930075,0,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.0617,0.50203,0.41396,0.512855,0.825851,0.679585,0.489271,0.448689,352,160,0.102702,1,1,1,,
h2o,235,23,2,324,4.75632,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.0839,0.719892,0.558863,0.719892,0.962889,0.748987,0.675717,0.610012,352,160,0.0732898,1,1,1,,
h2o,236,23,2,35,2.437,1,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.09301,0.433018,0.376635,0.433018,0.832549,0.697554,0.4257,0.362863,352,160,0.0766659,1,1,1,,
h2o,237,23,2,84,4.82265,1,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.09492,1.0433,0.724177,1.0433,0.998552,0.52807,0.729546,0.673285,352,160,0.0745348,-1,1,1,,
h2o,238,23,2,43,3.47002,0,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.08452,0.738836,0.558074,0.738836,0.975742,0.752398,0.67684,0.610934,352,160,0.0753687,-1,1,1,,
h2o,239,23,2,110,5.71421,0,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.09984,0.336942,0.321944,0.387009,0.874547,0.631054,0.317506,0.255848,352,160,0.0809848,1,1,1,,
h2o,240,23,1,18,1.59588,0,3981,10805,-0.139802,-0.0293493,0.268006,0.0343542,0.413256,1.05,1.09374,0.657645,0.50124,0.657645,0.965424,0.592839,0.561345,0.521898,124,142,0.0992851,1,1,1,,
h2o,241,23,1,233,4.55482,0,5612,724,-0.00245762,0.23244,-0.223053,-0.345258,0.618383,1.05,1.11997,0.495264,0.401669,0.504736,0.975199,0.731636,0.415023,0.363277,124,142,0.0858735,-1,1,1,,
h2o,242,23,1,103,1.4294,1,7750,2116,0.156175,-0.327747,-0.181526,0.0322046,0.493655,1.05,1.0865,0.67253,0.522327,0.68065,0.974022,0.605616,0.684694,0.648552,124,142,0.0735159,1,1,1,,
h2o,243,23,1,298,4.26981,0,5919,2116,0.0260134,-0.320133,-0.181526,0.0322046,0.40908,1.05,1.04155,0.745602,0.570027,0.745602,0.985789,0.547424,0.752662,0.72011,124,142,0.0768009,1,1,1,,
h2o,244,23,1,305,0.597796,1,4299,10805,-0.120534,0.0129299,0.268006,0.0343542,0.389821,1.05,1.15376,0.664411,0.49673,0.664411,0.981445,0.588885,0.574311,0.53444,124,142,0.0913884,1,1,1,,
h2o,245,23,1,131,4.25847,0,7877,72,0.152709,0.0899363,-0.233176,-0.00211048,0.396713,1.05,0.985698,0.665765,0.511164,0.665765,0.976104,0.532329,0.603392,0.560076,124,142,0.0807922,-1,1,1,,
h2o,246,23,1,154,0.0488565,0,917,10302,-0.201324,0.155978,0.221416,-0.349933,0.659294,1.05,1.09245,0.661705,0.502594,0.661705,0.940623,0.806983,0.566333,0.513612,124,142,0.0943616,1,1,1,,
h2o,247,23,1,282,5.87733,0,5785,2436,0.00887394,-0.334441,-0.176751,0.0326138,0.411563,1.05,1.04264,0.801083,0.61175,0.801083,0.9895,0.606906,0.774495,0.743527,124,142,0.0755913,1,1,1,,
h2o,248,23,1,253,0.00628343,0,3937,10789,-0.119375,0.0517731,0.249859,0.0291271,0.369975,1.05,0.952556,0.611637,0.487032,0.611637,0.98244,0.495125,0.593561,0.553905,124,142,0.0895662,1,1,1,,
h2o,249,23,1,218,4.64845,1,7771,72,0.149026,0.0967941,-0.233176,-0.00211048,0.394798,1.05,1.05497,0.604871,0.467862,0.612991,0.98597,0.565828,0.575918,0.532802,124,142,0.0850319,1,1,1,,
h2o,250,23,1,352,5.65225,1,3098,10220,-0.157702,0.096343,0.259644,0.0148249,0.425865,1.05,1.01685,0.718539,0.537551,0.718539,0.982259,0.566571,0.598037,0.5609,124,142,0.0854652,1,1,1,,
h2o,251,23,1,202,1.59038,1,144,10724,-0.236537,0.0531416,0.243025,0.0201931,0.480912,1.05,1.01585,0.811908,0.597316,0.811908,0.970945,0.618349,0.641369,0.603019,124,142,0.0857194,-1,1,1,,
h2o,252,23,1,28,1.11648,0,10375,72,0.239429,0.103483,-0.233176,-0.00211048,0.484276,1.05,1.00907,0.882273,0.636333,0.882273,0.994117,0.6522,0.649193,0.605698,124,142,0.0945362,-1,1,1,,
h2o,253,23,1,186,0.349466,0,2504,10937,-0.171614,-0.155206,0.289397,0.0464954,0.503218,1.05,1.06054,0.611637,0.492783,0.611637,0.982893,0.640063,0.533617,0.49609,124,142,0.0804615,-1,1,1,,
h2o,254,23,1,354,5.96001,1,2052,10223,-0.175225,0.212602,0.220568,-0.3497,0.687633,1.05,1.03117,0.709066,0.524921,0.709066,0.944786,0.815255,0.549077,0.509223,124,142,0.0770849,-1,1,1,,
h2o,255,23,1,264,6.11964,1,9884,2321,0.197428,-0.139131,-0.175213,0.0266457,0.407872,1.05,1.03268,0.602165,0.501804,0.614344,0.964971,0.563526,0.580928,0.541665,124,142,0.0765145,1,1,1,,
h2o,256,23,1,51,5.55988,0,7553,315,0.143442,0.0644484,-0.22013,0.00793266,0.367942,1.05,0.967265,0.615697,0.490189,0.615697,0.976376,0.496389,0.601549,0.55858,124,142,0.0798771,1,1,1,,
h2o,257,23,1,349,3.42891,1,3277,10907,-0.152951,-0.0529747,0.285009,0.043849,0.448629,1.05,1.10465,0.67659,0.502594,0.67659,0.913287,0.659878,0.558315,0.520535,124,142,0.0790475,1,1,1,,
h2o,258,23,1,143,6.14646,0,4100,10964,-0.14479,-0.16378,0.293804,0.0493984,0.487871,1.05,0.990085,0.592693,0.500902,0.598106,0.947773,0.620537,0.518326,0.481335,124,142,0.0826454,-1,1,1,,
h2o,259,23,1,134,0.228884,0,6418,2436,0.0825748,-0.348994,-0.176751,0.0326138,0.46143,1.05,1.08429,0.684709,0.558863,0.684709,0.975652,0.594186,0.718047,0.685778,124,142,0.0844102,1,1,1,,
h2o,260,23,1,271,4.12041,1,9670,342,0.227712,0.110487,-0.21721,-0.0219126,0.464294,1.05,1.0211,0.847091,0.614118,0.847091,0.990224,0.662334,0.633867,0.591046,124,142,0.0883447,-1,1,1,,
h2o,261,23,1,216,2.50741,0,4376,10724,-0.113629,0.0551357,0.243025,0.0201931,0.359724,1.05,1.04173,0.65088,0.495264,0.65088,0.979001,0.529851,0.590147,0.550788,124,142,0.0860225,-1,1,1,,
h2o,262,23,1,271,0.337028,0,9670,342,0.227712,0.110487,-0.21721,-0.0219126,0.464294,1.05,1.14871,0.797023,0.598218,0.797023,0.980268,0.612386,0.633058,0.590144,124,142,0.0877381,1,1,1,,
h2o,263,23,1,290,3.76349,0,4930,11020,-0.0841923,-0.345897,0.303155,0.0555534,0.557853,1.05,0.993915,0.778078,0.580063,0.778078,0.987328,0.697072,0.70836,0.678408,124,142,0.0974968,1,1,1,,
h2o,264,23,1,130,1.0612,1,6535,2656,0.0918465,-0.112683,-0.171974,0.0319891,0.301181,1.05,1.1931,0.560217,0.435837,0.560217,0.982802,0.526553,0.490816,0.451854,124,142,0.0817228,-1,1,1,,
h2o,265,23,1,264,6.24087,1,9884,2321,0.197428,-0.139131,-0.175213,0.0266457,0.407872,1.05,1.03692,0.599459,0.499549,0.614344,0.964428,0.564448,0.578075,0.538883,124,142,0.0769124,1,1,1,,
h2o,266,23,1,337,4.83561,1,3682,10907,-0.146759,-0.12038,0.285009,0.043849,0.461947,1.05,0.996872,0.560217,0.483311,0.560217,0.944696,0.58033,0.527972,0.491069,124,142,0.0777574,1,1,1,,
h2o,267,23,1,124,5.53634,1,9146,31,0.182324,0.0971508,-0.249922,0.00694847,0.441684,1.05,1.07405,0.714479,0.542963,0.73613,0.972846,0.6182,0.579371,0.536822,124,142,0.0956971,1,1,1,,
h2o,268,23,1,160,0.992275,0,2337,10964,-0.1802,-0.207511,0.293804,0.0493984,0.539233,1.05,1.03948,0.65088,0.524921,0.65088,0.951756,0.744037,0.573071,0.536687,124,142,0.0724138,1,1,1,,
h2o,269,23,1,344,3.20286,0,4127,10937,-0.144,-0.176621,0.289397,0.0464954,0.487598,1.05,1.11672,0.575101,0.453766,0.575101,0.98244,0.633806,0.526576,0.490511,124,142,0.0781083,-1,1,1,,
h2o,270,23,1,176,2.67471,1,778,10671,-0.214787,0.0686798,0.247333,0.0181856,0.465514,1.05,1.09965,0.774019,0.58931,0.774019,0.968954,0.628622,0.630617,0.5905,124,142,0.0880002,1,1,1,,
h2o,271,23,1,276,2.52403,0,3716,10724,-0.148386,0.0413542,0.243025,0.0201931,0.392711,1.05,1.04708,0.669824,0.5159,0.671177,0.979363,0.57545,0.589523,0.548273,124,142,0.0837188,-1,1,1,,
h2o,272,23,1,245,0.552027,0,9764,660,0.215018,0.14173,-0.221345,-0.344113,0.653116,1.05,1.05697,0.70636,0.512855,0.70636,0.977915,0.77225,0.581331,0.545837,124,142,0.0906894,-1,1,1,,
h2o,273,23,1,130,0.0378978,0,6535,2722,0.0918465,-0.112683,-0.168968,0.0315943,0.29821,1.05,0.908107,0.476319,0.400992,0.477673,0.946506,0.445977,0.464973,0.426718,124,142,0.126774,-1,1,1,,
h2o,274,23,1,120,0.371765,0,6292,2321,0.0667067,0.00672626,-0.175213,0.0266457,0.242745,1.05,0.879091,0.399188,0.363216,0.405954,0.944243,0.407351,0.502258,0.464313,124,142,0.101343,-1,1,1,,
h2o,275,23,1,192,4.01839,1,6935,2116,0.119308,-0.189574,-0.181526,0.0322046,0.37414,1.05,1.11902,0.571042,0.459179,0.577808,0.938812,0.560756,0.544666,0.506392,124,142,0.0764777,1,1,1,,
h2o,276,23,1,338,2.41791,0,8247,2722,0.167822,-0.128282,-0.168968,0.0315943,0.372812,1.05,1.00133,0.619756,0.486243,0.623816,0.9208,0.580898,0.555046,0.515654,124,142,0.0815459,1,1,1,,
h2o,277,23,1,21,3.58418,0,3593,10302,-0.15038,0.132779,0.221416,-0.349933,0.609469,1.05,1.07073,0.705007,0.511953,0.705007,0.943972,0.772468,0.56358,0.527474,124,142,0.0851372,1,1,1,,
h2o,278,23,1,34,1.93259,1,5499,11020,-0.0213995,-0.342396,0.303155,0.0555534,0.513525,1.05,1.02549,0.856563,0.625395,0.856563,0.993392,0.709265,0.757538,0.729748,124,142,0.0846088,1,1,1,,
h2o,279,23,1,18,5.73371,1,3981,10799,-0.139802,-0.0293493,0.263437,0.0320673,0.4084,1.05,0.965211,0.589987,0.468313,0.61705,0.973479,0.596953,0.542103,0.502525,124,142,0.0918251,1,1,1,,
h2o,280,23,1,68,2.54811,1,4756,10799,-0.0911646,0.0269995,0.263437,0.0320673,0.354739,1.05,0.975241,0.611637,0.483424,0.62111,0.964881,0.497602,0.573413,0.533435,124,142,0.0894446,-1,1,1,,
h2o,281,23,1,71,0.77793,1,5804,2116,0.0168142,-0.363914,-0.181526,0.0322046,0.443331,1.05,1.12244,0.737483,0.58525,0.737483,0.986332,0.551661,0.778625,0.747334,124,142,0.0797686,1,1,1,,
h2o,282,23,1,139,4.63076,0,2677,10220,-0.164045,0.104539,0.259644,0.0148249,0.433525,1.05,1.02184,0.744249,0.565855,0.744249,0.985337,0.584723,0.611218,0.570989,124,142,0.0823867,-1,1,1,,
h2o,283,23,1,144,0.694413,1,2236,10220,-0.158523,0.0814924,0.259644,0.0148249,0.423743,1.05,1.00785,0.751015,0.550519,0.751015,0.983798,0.613941,0.591717,0.55324,124,142,0.0848837,1,1,1,,
h2o,284,23,1,211,0.874715,1,7339,9,0.138421,0.0629673,-0.25141,0.0253429,0.391834,1.05,1.03526,0.653586,0.508345,0.653586,0.981445,0.517576,0.590639,0.546418,124,142,0.077791,-1,1,1,,
h2o,285,23,1,10,2.85178,0,6119,1819,0.0497904,-0.334396,-0.187289,0.0320148,0.436637,1.05,1.05904,0.700947,0.566531,0.705007,0.984251,0.568783,0.730847,0.699541,124,142,0.0754985,1,1,1,,
h2o,286,23,1,343,5.03195,0,7016,2593,0.122238,-0.0571213,-0.171199,0.0292711,0.305906,1.05,0.930911,0.427605,0.413509,0.446549,0.951213,0.425293,0.548074,0.509881,124,142,0.0818566,1,1,1,,
h2o,287,23,1,54,0.241523,1,9937,758,0.185611,0.220886,-0.216931,-0.345021,0.69454,1.05,1.10687,0.723951,0.527515,0.723951,0.958364,0.818932,0.538064,0.500672,124,142,0.0737991,1,1,1,,
h2o,240,23,2,18,1.59588,0,10805,4103,0.268006,0.0343542,-0.149307,-0.339933,0.560587,1.05,1.08515,0.396482,0.350474,0.403248,0.913378,0.646539,0.355618,0.294796,301,160,0.085083,1,1,1,,
h2o,241,23,2,233,4.55482,0,724,10195,-0.223053,-0.345258,0.219747,-0.341613,0.442907,1.05,1.10663,1.04195,0.736243,1.04195,0.997194,0.557328,0.73665,0.688546,301,160,0.081767,-1,1,1,,
h2o,242,23,2,103,1.4294,1,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.08137,0.629229,0.529432,0.629229,0.950398,0.664921,0.672066,0.631535,301,160,0.0700323,-1,1,1,,
h2o,243,23,2,298,4.26981,0,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.07003,0.687415,0.514885,0.687415,0.960898,0.679967,0.677959,0.639524,301,160,0.0839518,-1,1,1,,
h2o,244,23,2,305,0.597796,1,10805,4103,0.268006,0.0343542,-0.149307,-0.339933,0.560587,1.05,1.07108,0.47226,0.393212,0.477673,0.918537,0.700446,0.423086,0.36132,301,160,0.0741197,1,1,1,,
h2o,245,23,2,131,4.25847,0,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.04684,0.721245,0.527853,0.721245,0.996198,0.696911,0.68102,0.637704,301,160,0.0718544,-1,1,1,,
h2o,246,23,2,154,0.0488565,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.12271,0.464141,0.460194,0.49797,0.90677,0.473596,0.73289,0.66283,301,160,0.0837731,1,1,1,,
h2o,247,23,2,282,5.87733,0,2436,10195,-0.176751,0.0326138,0.219747,-0.341613,0.545249,1.05,1.04217,0.667118,0.523793,0.677943,0.971307,0.643774,0.684029,0.644806,301,160,0.0697065,-1,1,1,,
h2o,248,23,2,253,0.00628343,0,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.07003,0.677943,0.548038,0.68065,0.959269,0.643883,0.703251,0.637651,301,160,0.0729608,1,1,1,,
h2o,249,23,2,218,4.64845,1,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.06097,0.510149,0.426026,0.510149,0.866854,0.702005,0.477322,0.434206,301,160,0.0723268,-1,1,1,,
h2o,250,23,2,352,5.65225,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.06242,0.684709,0.530447,0.713126,0.981354,0.648902,0.691711,0.629346,301,160,0.0757341,1,1,1,,
h2o,251,23,2,202,1.59038,1,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.06766,0.665765,0.528304,0.687415,0.981626,0.643803,0.702077,0.637303,301,160,0.0742944,-1,1,1,,
h2o,252,23,2,28,1.11648,0,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.08742,0.653586,0.538791,0.653586,0.972846,0.668904,0.676234,0.63274,301,160,0.0732578,-1,1,1,,
h2o,253,23,2,186,0.349466,0,10937,4103,0.289397,0.0464954,-0.149307,-0.339933,0.584641,1.05,1.05794,0.462788,0.387686,0.476319,0.893193,0.690514,0.434344,0.383721,301,160,0.0830737,-1,1,1,,
h2o,254,23,2,354,5.96001,1,10223,4103,0.220568,-0.3497,-0.149307,-0.339933,0.370034,1.05,1.04901,0.863329,0.635205,0.864682,0.999366,0.480709,0.768005,0.698344,301,160,0.0724057,-1,1,1,,
h2o,255,23,2,264,6.11964,1,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.0385,0.627876,0.501579,0.627876,0.963161,0.653287,0.676774,0.636239,301,160,0.0799613,-1,1,1,,
h2o,256,23,2,51,5.55988,0,315,10195,-0.22013,0.00793266,0.219747,-0.341613,0.561848,1.05,1.05392,0.595399,0.490077,0.599459,0.937364,0.660327,0.677635,0.634666,301,160,0.0838205,1,1,1,,
h2o,257,23,2,349,3.42891,1,10907,4103,0.285009,0.043849,-0.149307,-0.339933,0.5796,1.05,1.03704,0.683356,0.528981,0.683356,0.975199,0.711285,0.680228,0.617215,301,160,0.0745443,-1,1,1,,
h2o,258,23,2,143,6.14646,0,10964,4103,0.293804,0.0493984,-0.149307,-0.339933,0.589867,1.05,1.11389,0.686062,0.536761,0.686062,0.979272,0.690812,0.676409,0.612988,301,160,0.0727645,-1,1,1,,
h2o,259,23,2,134,0.228884,0,2436,10195,-0.176751,0.0326138,0.219747,-0.341613,0.545249,1.05,1.05955,0.640054,0.535408,0.649526,0.962618,0.633407,0.674489,0.634193,301,160,0.0726509,-1,1,1,,
h2o,260,23,2,271,4.12041,1,342,10195,-0.21721,-0.0219126,0.219747,-0.341613,0.541423,1.05,1.07498,0.68065,0.526951,0.688769,0.974566,0.635121,0.686288,0.643466,301,160,0.0708139,-1,1,1,,
h2o,261,23,2,216,2.50741,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.08092,0.441137,0.376973,0.441137,0.901159,0.664593,0.424809,0.362037,301,160,0.0744543,-1,1,1,,
h2o,262,23,2,271,0.337028,0,342,10195,-0.21721,-0.0219126,0.219747,-0.341613,0.541423,1.05,1.00318,0.728011,0.536198,0.728011,0.989048,0.653782,0.690453,0.647539,301,160,0.0703117,1,1,1,,
h2o,263,23,2,290,3.76349,0,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.09291,0.679296,0.543076,0.684709,0.950941,0.704187,0.675229,0.613263,301,160,0.074455,1,1,1,,
h2o,264,23,2,130,1.0612,1,2656,10195,-0.171974,0.0319891,0.219747,-0.341613,0.541331,1.05,1.00391,0.602165,0.505751,0.635995,0.942343,0.625773,0.676723,0.637709,301,160,0.0737492,-1,1,1,,
