method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h2,46,22,1,160,2.9243,1,2337,10964,-0.181411,-0.206725,0.291183,0.047905,0.536912,1.05,1.05454,0.640054,0.49797,0.644114,0.700211,0.571969,0.535624,106,149,0.0725028,1,1,1
h2,47,22,1,5,0.0484804,0,10596,648,0.233416,0.167894,-0.222504,-0.343659,0.68531,1.05,1.10701,0.698241,0.53304,0.698241,0.825741,0.575115,0.539359,106,149,0.0803018,1,1,1
h2,0,22,2,102,3.15952,0,660,11020,-0.222329,-0.343306,0.300629,0.0538969,0.656777,1.05,1.04181,0.65088,0.545444,0.669824,0.737146,0.678074,0.642686,262,173,0.0720152,1,1,1
h2,1,22,2,199,5.32423,0,1819,9863,-0.186354,0.0327301,0.212733,-0.350325,0.55322,1.05,1.07184,0.622463,0.52977,0.631935,0.608723,0.692315,0.656197,262,173,0.0720692,1,1,1
h2,2,22,2,318,4.64364,1,11039,871,0.304684,0.0569029,-0.213402,-0.343822,0.655045,1.05,1.07284,0.717185,0.541159,0.717185,0.768564,0.682613,0.646834,262,173,0.0697982,-1,1,1
h2,3,22,2,135,5.66715,1,10223,2116,0.221288,-0.349851,-0.180577,0.0329027,0.555034,1.05,1.0146,0.61705,0.529432,0.622463,0.653392,0.686528,0.650391,262,173,0.0783082,-1,1,1
h2,4,22,2,77,3.50823,0,9877,2656,0.212786,-0.349945,-0.170943,0.0327158,0.541933,1.05,1.00929,0.637348,0.497294,0.637348,0.663208,0.699132,0.661071,262,173,0.0775869,-1,1,1
h2,5,22,2,288,2.49944,0,72,10071,-0.232005,-0.00155163,0.216829,-0.349864,0.5682,1.05,1.02015,0.711773,0.535859,0.711773,0.716098,0.692445,0.651138,262,173,0.0755122,1,1,1
h2,6,22,2,93,3.41036,0,10223,2436,0.221288,-0.349851,-0.175793,0.0333147,0.551846,1.05,1.01008,0.630582,0.509698,0.630582,0.644062,0.686778,0.648217,262,173,0.0789803,-1,1,1
h2,7,22,2,332,5.00417,1,2116,9863,-0.180577,0.0329027,0.212733,-0.350325,0.54919,1.05,1.09117,0.64682,0.526387,0.64682,0.653377,0.691887,0.653647,262,173,0.113402,-1,1,1
h2,8,22,2,299,1.71552,0,637,11047,-0.226719,-0.343196,0.314079,0.0628309,0.676294,1.05,1.08767,0.73207,0.538566,0.73207,0.788527,0.65459,0.618285,262,173,0.0816821,1,1,1
