dir,label,method,stage,trial,cov_saved,cov_plane,vis_frac
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,100,0.7540540099143982,0.7564275860786438,0.9984612464904785
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,101,0.41756755113601685,0.41677942872047424,0.9153692722320557
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,102,0.40405404567718506,0.4046007990837097,0.9668718576431274
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,103,0.40135136246681213,0.4032476246356964,0.9351918697357178
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,104,0.7878378629684448,0.7889039516448975,0.9930304288864136
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,105,0.48918917775154114,0.48985111713409424,0.9551050066947937
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,106,0.4027026891708374,0.4032476246356964,0.8872194290161133
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,107,0.7135134935379028,0.7144790291786194,0.9953837990760803
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,108,0.3891891837120056,0.3910689949989319,0.9546524286270142
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,109,0.6351351141929626,0.635994553565979,0.9900434613227844
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,110,0.7310810685157776,0.7320703864097595,0.9953837990760803
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,111,0.7202702164649963,0.7212448716163635,0.9761947989463806
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,112,0.4324324131011963,0.4330175518989563,0.9625271558761597
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,113,0.7270269989967346,0.7280108332633972,0.9797248244285583
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,114,0.7364864945411682,0.7374830842018127,0.9975560903549194
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,115,0.4445945620536804,0.4451961815357208,0.9337436556816101
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,116,0.46891888976097107,0.47090664505958557,0.9735698699951172
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,117,0.5162162184715271,0.5169147253036499,0.934829831123352
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,118,0.8027027249336243,0.8037889003753662,0.9903149604797363
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,119,0.6337838172912598,0.6346414089202881,0.9614409804344177
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,120,0.3729729652404785,0.37347766757011414,0.8920166492462158
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,121,0.7243242859840393,0.7239512801170349,0.9884141683578491
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,122,0.6783784031867981,0.6806495189666748,0.9782766103744507
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,123,0.5067567229270935,0.5060893297195435,0.9204381108283997
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,124,0.3797297179698944,0.38024356961250305,0.9449673891067505
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,125,0.6716216206550598,0.672530472278595,0.992577850818634
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,126,0.45540541410446167,0.45602166652679443,0.9229725003242493
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,127,0.43378376960754395,0.434370756149292,0.9466871619224548
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,128,0.6364864706993103,0.6373477578163147,0.9816256165504456
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,129,0.4905405342578888,0.49120432138442993,0.932838499546051
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,130,0.7472972869873047,0.7483084797859192,0.9922158122062683
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,131,0.3864865005016327,0.38700947165489197,0.9101194739341736
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,132,0.41081079840660095,0.41271987557411194,0.9386314153671265
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,133,0.44324323534965515,0.4438430368900299,0.9667813181877136
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,134,0.4513513445854187,0.45196211338043213,0.9581824541091919
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,135,0.4486486315727234,0.44925573468208313,0.9628891944885254
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,136,0.44324323534965515,0.4424898326396942,0.9588160514831543
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,137,0.43648648262023926,0.437077134847641,0.9231535196304321
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,138,0.8310810327529907,0.8308525085449219,0.9963794350624084
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,139,0.429729700088501,0.4303112030029297,0.9631607532501221
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,140,0.6527026891708374,0.6535859107971191,0.9280412793159485
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,141,0.7581080794334412,0.7604871392250061,0.9828928112983704
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,142,0.4216216206550598,0.42219215631484985,0.9427950978279114
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,143,0.42297297716140747,0.42354536056518555,0.8618754744529724
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,144,0.43648648262023926,0.437077134847641,0.9577299356460571
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,145,0.5364864468574524,0.5358592867851257,0.9461441040039062
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,146,0.37432432174682617,0.37483084201812744,0.9350108504295349
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,147,0.5351351499557495,0.5358592867851257,0.9627081751823425
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,148,0.37162160873413086,0.37212449312210083,0.932748019695282
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,149,0.4135134816169739,0.41407305002212524,0.9436097145080566
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,150,0.37432432174682617,0.37483084201812744,0.9523895978927612
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,151,0.7418918609619141,0.742895781993866,0.9677769541740417
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,152,0.7499999403953552,0.7496616840362549,0.9924873113632202
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,153,0.699999988079071,0.7009472250938416,0.9850651621818542
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,154,0.4445945620536804,0.4465493857860565,0.9428855776786804
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,155,0.4148648679256439,0.41542625427246094,0.9309377074241638
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,156,0.42027026414871216,0.42083895206451416,0.9258689284324646
