method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h8_hem,23,88,1,255,4.63469,0,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,1.04788,0.763441,0.591286,0.763441,0.476445,0.749742,0.682091,160,91,0.0770736,-1,1,1
h8_hem,24,88,1,309,0.810324,1,1878,9696,-0.190233,-0.22521,0.209782,-0.341497,0.416575,1.05,1.04584,0.994624,0.702509,0.994624,0.564474,0.717064,0.667702,160,91,0.0769663,-1,1,1
h8_hem,25,88,1,24,4.995,0,2921,9696,-0.175088,-0.296745,0.209782,-0.341497,0.387556,1.05,1.08263,0.895161,0.671819,0.918011,0.50127,0.720067,0.667485,160,91,0.0753981,-1,1,1
h8_hem,26,88,1,25,4.84031,1,2870,9696,-0.175639,-0.277855,0.209782,-0.341497,0.390642,1.05,1.09149,0.889785,0.656698,0.90457,0.510659,0.728145,0.673354,160,91,0.0757504,-1,1,1
h8_hem,27,88,1,346,2.72504,1,6883,3848,0.119856,-0.264549,-0.158952,-0.340571,0.289016,1.05,1.04469,0.864247,0.639673,0.864247,0.523641,0.761749,0.690192,160,91,0.0772777,-1,1,1
h8_hem,28,88,1,168,0.51226,0,4388,9696,-0.122911,-0.252378,0.209782,-0.341497,0.344424,1.05,1.04889,0.897849,0.65625,0.897849,0.49957,0.722691,0.674459,160,91,0.0825695,1,1,1
h8_hem,29,88,1,112,1.4067,0,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.052,0.549731,0.459901,0.555107,0.481263,0.702457,0.631466,160,91,0.0774197,-1,1,1
h8_hem,30,88,1,198,4.85878,1,4867,9696,-0.0902119,-0.36517,0.209782,-0.341497,0.301046,1.05,1.20129,0.708333,0.535394,0.708333,0.458358,0.700455,0.647961,160,91,0.0773164,1,1,1
h8_hem,31,88,1,222,2.74093,1,3934,9696,-0.157372,-0.295391,0.209782,-0.341497,0.370042,1.05,1.08812,0.975806,0.687276,0.975806,0.50635,0.733958,0.687153,160,91,0.0727049,-1,1,1
h8_hem,32,88,1,112,2.23617,1,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.04638,0.543011,0.418683,0.543011,0.52177,0.696467,0.626941,160,91,0.0769448,1,1,1
h8_hem,33,88,1,309,5.18933,1,1878,9696,-0.190233,-0.22521,0.209782,-0.341497,0.416575,1.05,1.05512,0.93414,0.679771,0.93414,0.548026,0.715571,0.666225,160,91,0.0739428,-1,1,1
h8_hem,34,88,1,69,5.94095,1,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,0.999442,0.873656,0.642809,0.873656,0.445115,0.769519,0.697709,160,91,0.0758595,-1,1,1
h8_hem,35,88,1,116,2.7217,0,4458,9696,-0.122601,-0.278692,0.209782,-0.341497,0.338268,1.05,1.19154,0.811828,0.612567,0.834677,0.466302,0.723966,0.675574,160,91,0.0777609,1,1,1
h8_hem,36,88,1,146,3.3606,0,4274,9696,-0.138621,-0.234014,0.209782,-0.341497,0.364607,1.05,0.953244,0.575269,0.43862,0.575269,0.502421,0.708567,0.660584,160,91,0.0752853,1,1,1
h8_hem,37,88,1,60,5.71428,1,3920,9696,-0.155919,-0.233874,0.209782,-0.341497,0.381208,1.05,1.047,0.557796,0.433692,0.557796,0.497767,0.686265,0.636402,160,91,0.0763512,1,1,1
h8_hem,38,88,1,214,3.7895,1,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,1.15333,0.775538,0.577733,0.775538,0.472449,0.714201,0.665656,160,91,0.0756619,1,1,1
h8_hem,39,88,1,244,5.46335,1,4636,9696,-0.119313,-0.343678,0.209782,-0.341497,0.329103,1.05,0.994577,0.658602,0.519153,0.670699,0.489794,0.644685,0.577291,160,91,0.0768417,1,1,1
h8_hem,40,88,1,112,4.94407,1,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.053,0.552419,0.458781,0.560484,0.480898,0.705407,0.634063,160,91,0.0794095,1,1,1
h8_hem,41,88,1,103,2.87155,1,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.11237,0.864247,0.645049,0.865591,0.445774,0.767311,0.695621,160,91,0.0797438,-1,1,1
h8_hem,42,88,1,24,4.99719,1,2921,9696,-0.175088,-0.296745,0.209782,-0.341497,0.387556,1.05,1.10591,0.552419,0.456877,0.555107,0.498461,0.696098,0.640221,160,91,0.0739559,-1,1,1
