step,value
250,4.6093746277620085e-06
500,0.001164140528999269
750,0.0023377500474452972
1000,0.0011476374929770827
1250,0.00039208741509355605
1500,0.000326774112181738
1750,0.0008429556619375944
2000,0.000691389141138643
2250,0.001237444463185966
2500,0.000903826265130192
2750,0.0010822091717272997
3000,0.00096717948326841
3250,0.00548528553918004
3500,0.0011268638772889972
3750,0.0009382247226312757
4000,0.001204023603349924
4250,0.0023621299769729376
4500,0.0029612623620778322
4750,0.0037177111953496933
5000,0.0029529777821153402
5250,0.002565837698057294
5500,0.006439288146793842
5750,0.0044599599204957485
6000,0.00656828423961997
6250,0.006878815125674009
6500,0.023867292329669
6750,0.008823509328067303
7000,0.024345483630895615
7250,0.0102487588301301
7500,0.0061252061277627945
7750,0.009197000414133072
8000,0.00950619112700224
8250,0.02403739094734192
8500,0.02568945847451687
8750,0.007916448637843132
9000,0.007407494354993105
9250,0.006744061596691608
9500,0.016747215762734413
9750,0.005142169073224068
10000,0.009579485282301903
10250,0.006521577015519142
10500,0.019096486270427704
10750,0.009916684590280056
11000,0.012297671288251877
11250,0.02275407873094082
11500,0.050783414393663406
11750,0.0108990129083395
12000,0.018021851778030396
12250,0.026082366704940796
12500,0.017263509333133698
12750,0.020116368308663368
13000,0.022245360538363457
13250,0.021485913544893265
13500,0.035334512591362
13750,0.028402836993336678
14000,0.02837909199297428
14250,0.02129995822906494
14500,0.028203152120113373
14750,0.017000548541545868
15000,0.028718184679746628
15250,0.024119049310684204
15500,0.032682519406080246
15750,0.03802233189344406
16000,0.03492945805191994
16250,0.11726827174425125
16500,0.02604552172124386
16750,0.0261745136231184
17000,0.29500308632850647
17250,0.03534208983182907
17500,0.04832599684596062
17750,0.03365514054894447
18000,0.049045830965042114
18250,0.05592117831110954
18500,0.05648244544863701
18750,0.03873112052679062
19000,0.0922897681593895
19250,0.049030374735593796
19500,0.10992339998483658
19750,0.07711588591337204
20000,0.12851400673389435
20250,0.21649809181690216
20500,0.16018448770046234
20750,0.35005518794059753
21000,0.14454388618469238
21250,0.06224283576011658
21500,0.09342516213655472
21750,0.15735962986946106
22000,0.29424288868904114
22250,0.2128530740737915
22500,0.12346713989973068
22750,0.10026400536298752
23000,0.12372302263975143
23250,0.13074874877929688
23500,0.24690937995910645
23750,0.14494669437408447
24000,0.23406235873699188
24250,0.19380265474319458
24500,0.3228342831134796
24750,0.22265294194221497
25000,0.2391626536846161
25250,0.4520872235298157
25500,0.33299878239631653
25750,0.5272567272186279
26000,0.46028387546539307
